Area,Year,Age,Education,ISOCode,Distribution
Luxembourg,1970,20--64,Lower Secondary,442,16.2
Luxembourg,1975,20--64,Lower Secondary,442,16.7
Luxembourg,1980,20--64,Lower Secondary,442,16.8
Luxembourg,1985,20--64,Lower Secondary,442,16.5
Luxembourg,1990,20--64,Lower Secondary,442,16.3
Luxembourg,1995,20--64,Lower Secondary,442,16.1
Luxembourg,2000,20--64,Lower Secondary,442,15.8
Luxembourg,2005,20--64,Lower Secondary,442,15.4
Luxembourg,2010,20--64,Lower Secondary,442,14.5
Luxembourg,2015,20--64,Lower Secondary,442,13.6
Macao Special Administrative Region of China,1970,20--64,Lower Secondary,446,9.6
Macao Special Administrative Region of China,1975,20--64,Lower Secondary,446,14.2
Macao Special Administrative Region of China,1980,20--64,Lower Secondary,446,17.8
Macao Special Administrative Region of China,1985,20--64,Lower Secondary,446,21.1
Macao Special Administrative Region of China,1990,20--64,Lower Secondary,446,23.6
Macao Special Administrative Region of China,1995,20--64,Lower Secondary,446,25.3
Macao Special Administrative Region of China,2000,20--64,Lower Secondary,446,26.1
Macao Special Administrative Region of China,2005,20--64,Lower Secondary,446,25.8
Macao Special Administrative Region of China,2010,20--64,Lower Secondary,446,24.5
Macao Special Administrative Region of China,2015,20--64,Lower Secondary,446,22.4
Madagascar,1970,20--64,Lower Secondary,450,3.2
Madagascar,1975,20--64,Lower Secondary,450,4.3
Madagascar,1980,20--64,Lower Secondary,450,5.2
Madagascar,1985,20--64,Lower Secondary,450,6.3
Madagascar,1990,20--64,Lower Secondary,450,7.8
Madagascar,1995,20--64,Lower Secondary,450,8.6
Madagascar,2000,20--64,Lower Secondary,450,8.8
Madagascar,2005,20--64,Lower Secondary,450,8.6
Madagascar,2010,20--64,Lower Secondary,450,8.6
Madagascar,2015,20--64,Lower Secondary,450,9.9
Malawi,1970,20--64,Lower Secondary,454,7.7
Malawi,1975,20--64,Lower Secondary,454,9.4
Malawi,1980,20--64,Lower Secondary,454,11.4
Malawi,1985,20--64,Lower Secondary,454,13.5
Malawi,1990,20--64,Lower Secondary,454,15.4
Malawi,1995,20--64,Lower Secondary,454,17.1
Malawi,2000,20--64,Lower Secondary,454,18.9
Malawi,2005,20--64,Lower Secondary,454,21
Malawi,2010,20--64,Lower Secondary,454,22.6
Malawi,2015,20--64,Lower Secondary,454,24
Malaysia,1970,20--64,Lower Secondary,458,8.7
Malaysia,1975,20--64,Lower Secondary,458,11.8
Malaysia,1980,20--64,Lower Secondary,458,14.6
Malaysia,1985,20--64,Lower Secondary,458,17.5
Malaysia,1990,20--64,Lower Secondary,458,19.4
Malaysia,1995,20--64,Lower Secondary,458,20.7
Malaysia,2000,20--64,Lower Secondary,458,21.3
Malaysia,2005,20--64,Lower Secondary,458,21.7
Malaysia,2010,20--64,Lower Secondary,458,21.5
Malaysia,2015,20--64,Lower Secondary,458,20.3
Maldives,1970,20--64,Lower Secondary,462,1.9
Maldives,1975,20--64,Lower Secondary,462,2.1
Maldives,1980,20--64,Lower Secondary,462,2.5
Maldives,1985,20--64,Lower Secondary,462,3.3
Maldives,1990,20--64,Lower Secondary,462,4.8
Maldives,1995,20--64,Lower Secondary,462,7.7
Maldives,2000,20--64,Lower Secondary,462,13.2
Maldives,2005,20--64,Lower Secondary,462,20.5
Maldives,2010,20--64,Lower Secondary,462,25.8
Maldives,2015,20--64,Lower Secondary,462,28.3
Mali,1970,20--64,Lower Secondary,466,1
Mali,1975,20--64,Lower Secondary,466,1.6
Mali,1980,20--64,Lower Secondary,466,2
Mali,1985,20--64,Lower Secondary,466,2.3
Mali,1990,20--64,Lower Secondary,466,2.5
Mali,1995,20--64,Lower Secondary,466,2.8
Mali,2000,20--64,Lower Secondary,466,3.2
Mali,2005,20--64,Lower Secondary,466,3.7
Mali,2010,20--64,Lower Secondary,466,4.3
Mali,2015,20--64,Lower Secondary,466,5.1
Malta,1970,20--64,Lower Secondary,470,21.6
Malta,1975,20--64,Lower Secondary,470,25.3
Malta,1980,20--64,Lower Secondary,470,31.4
Malta,1985,20--64,Lower Secondary,470,37.2
Malta,1990,20--64,Lower Secondary,470,41
Malta,1995,20--64,Lower Secondary,470,43.9
Malta,2000,20--64,Lower Secondary,470,46
Malta,2005,20--64,Lower Secondary,470,46.9
Malta,2010,20--64,Lower Secondary,470,46.8
Malta,2015,20--64,Lower Secondary,470,46.2
Martinique,1970,20--64,Lower Secondary,474,11.9
Martinique,1975,20--64,Lower Secondary,474,13.2
Martinique,1980,20--64,Lower Secondary,474,15.1
Martinique,1985,20--64,Lower Secondary,474,15.8
Martinique,1990,20--64,Lower Secondary,474,16.1
Martinique,1995,20--64,Lower Secondary,474,15.9
Martinique,2000,20--64,Lower Secondary,474,15.8
Martinique,2005,20--64,Lower Secondary,474,15.3
Martinique,2010,20--64,Lower Secondary,474,14.7
Martinique,2015,20--64,Lower Secondary,474,13.8
Mauritania,2015,20--64,Lower Secondary,478,9.1
Mauritius,1970,20--64,Lower Secondary,480,6.4
Mauritius,1975,20--64,Lower Secondary,480,8
Mauritius,1980,20--64,Lower Secondary,480,9.6
Mauritius,1985,20--64,Lower Secondary,480,10.8
Mauritius,1990,20--64,Lower Secondary,480,11.7
Mauritius,1995,20--64,Lower Secondary,480,12.7
Mauritius,2000,20--64,Lower Secondary,480,13.6
Mauritius,2005,20--64,Lower Secondary,480,14.2
Mauritius,2010,20--64,Lower Secondary,480,14.5
Mauritius,2015,20--64,Lower Secondary,480,15.5
Mayotte,2015,20--64,Lower Secondary,175,15.2
Mexico,1970,20--64,Lower Secondary,484,9.6
Mexico,1975,20--64,Lower Secondary,484,12.4
Mexico,1980,20--64,Lower Secondary,484,15.2
Mexico,1985,20--64,Lower Secondary,484,17.9
Mexico,1990,20--64,Lower Secondary,484,20.7
Mexico,1995,20--64,Lower Secondary,484,23.5
Mexico,2000,20--64,Lower Secondary,484,25.8
Mexico,2005,20--64,Lower Secondary,484,27.7
Mexico,2010,20--64,Lower Secondary,484,29.8
Mexico,2015,20--64,Lower Secondary,484,31.1
Micronesia (Federated States of),1970,20--64,Lower Secondary,583,16.4
Micronesia (Federated States of),1975,20--64,Lower Secondary,583,21.8
Micronesia (Federated States of),1980,20--64,Lower Secondary,583,26.5
Micronesia (Federated States of),1985,20--64,Lower Secondary,583,29.4
Micronesia (Federated States of),1990,20--64,Lower Secondary,583,31.7
Micronesia (Federated States of),1995,20--64,Lower Secondary,583,33.5
Micronesia (Federated States of),2000,20--64,Lower Secondary,583,35.5
Micronesia (Federated States of),2005,20--64,Lower Secondary,583,36
Micronesia (Federated States of),2010,20--64,Lower Secondary,583,34.9
Micronesia (Federated States of),2015,20--64,Lower Secondary,583,33.7
Mongolia,1970,20--64,Lower Secondary,496,10.8
Mongolia,1975,20--64,Lower Secondary,496,12.7
Mongolia,1980,20--64,Lower Secondary,496,14.2
Mongolia,1985,20--64,Lower Secondary,496,16.1
Mongolia,1990,20--64,Lower Secondary,496,17.3
Mongolia,1995,20--64,Lower Secondary,496,18.4
Mongolia,2000,20--64,Lower Secondary,496,18.3
Mongolia,2005,20--64,Lower Secondary,496,17.4
Mongolia,2010,20--64,Lower Secondary,496,16.3
Mongolia,2015,20--64,Lower Secondary,496,16
Montenegro,1970,20--64,Lower Secondary,499,19.1
Montenegro,1975,20--64,Lower Secondary,499,20.7
Montenegro,1980,20--64,Lower Secondary,499,20.9
Montenegro,1985,20--64,Lower Secondary,499,20.5
Montenegro,1990,20--64,Lower Secondary,499,19.6
Montenegro,1995,20--64,Lower Secondary,499,19
Montenegro,2000,20--64,Lower Secondary,499,18.3
Montenegro,2005,20--64,Lower Secondary,499,17.2
Montenegro,2010,20--64,Lower Secondary,499,15.9
Montenegro,2015,20--64,Lower Secondary,499,13.8
Morocco,1970,20--64,Lower Secondary,504,2.3
Morocco,1975,20--64,Lower Secondary,504,3.9
Morocco,1980,20--64,Lower Secondary,504,5.4
Morocco,1985,20--64,Lower Secondary,504,6.7
Morocco,1990,20--64,Lower Secondary,504,7.8
Morocco,1995,20--64,Lower Secondary,504,8.5
Morocco,2000,20--64,Lower Secondary,504,9.4
Morocco,2005,20--64,Lower Secondary,504,10.2
Morocco,2010,20--64,Lower Secondary,504,11.4
Morocco,2015,20--64,Lower Secondary,504,12.5
Mozambique,1970,20--64,Lower Secondary,508,1.5
Mozambique,1975,20--64,Lower Secondary,508,2.3
Mozambique,1980,20--64,Lower Secondary,508,3.1
Mozambique,1985,20--64,Lower Secondary,508,3.9
Mozambique,1990,20--64,Lower Secondary,508,4.4
Mozambique,1995,20--64,Lower Secondary,508,5.5
Mozambique,2000,20--64,Lower Secondary,508,7.1
Mozambique,2005,20--64,Lower Secondary,508,8.9
Mozambique,2010,20--64,Lower Secondary,508,10.6
Mozambique,2015,20--64,Lower Secondary,508,12.3
Myanmar,1970,20--64,Lower Secondary,104,8.9
Myanmar,1975,20--64,Lower Secondary,104,11.1
Myanmar,1980,20--64,Lower Secondary,104,13.2
Myanmar,1985,20--64,Lower Secondary,104,15
Myanmar,1990,20--64,Lower Secondary,104,17
Myanmar,1995,20--64,Lower Secondary,104,19.1
Myanmar,2000,20--64,Lower Secondary,104,20.6
Myanmar,2005,20--64,Lower Secondary,104,22
Myanmar,2010,20--64,Lower Secondary,104,23
Myanmar,2015,20--64,Lower Secondary,104,23.4
Namibia,1970,20--64,Lower Secondary,516,5.2
Namibia,1975,20--64,Lower Secondary,516,6.1
Namibia,1980,20--64,Lower Secondary,516,7.1
Namibia,1985,20--64,Lower Secondary,516,8.9
Namibia,1990,20--64,Lower Secondary,516,11.3
Namibia,1995,20--64,Lower Secondary,516,13.4
Namibia,2000,20--64,Lower Secondary,516,14.9
Namibia,2005,20--64,Lower Secondary,516,16.4
Namibia,2010,20--64,Lower Secondary,516,18.4
Namibia,2015,20--64,Lower Secondary,516,20.5
Nepal,1970,20--64,Lower Secondary,524,2.7
Nepal,1975,20--64,Lower Secondary,524,3.8
Nepal,1980,20--64,Lower Secondary,524,4.6
Nepal,1985,20--64,Lower Secondary,524,5.5
Nepal,1990,20--64,Lower Secondary,524,6.5
Nepal,1995,20--64,Lower Secondary,524,7.6
Nepal,2000,20--64,Lower Secondary,524,8.3
Nepal,2005,20--64,Lower Secondary,524,8.7
Nepal,2010,20--64,Lower Secondary,524,9.2
Nepal,2015,20--64,Lower Secondary,524,10.3
Netherlands,1970,20--64,Lower Secondary,528,35
Netherlands,1975,20--64,Lower Secondary,528,33.6
Netherlands,1980,20--64,Lower Secondary,528,32
Netherlands,1985,20--64,Lower Secondary,528,30
Netherlands,1990,20--64,Lower Secondary,528,27.7
Netherlands,1995,20--64,Lower Secondary,528,25.1
Netherlands,2000,20--64,Lower Secondary,528,22.8
Netherlands,2005,20--64,Lower Secondary,528,20.7
Netherlands,2010,20--64,Lower Secondary,528,18.8
Netherlands,2015,20--64,Lower Secondary,528,16.4
New Caledonia,1970,20--64,Lower Secondary,540,14.1
New Caledonia,1975,20--64,Lower Secondary,540,15.1
New Caledonia,1980,20--64,Lower Secondary,540,15.7
New Caledonia,1985,20--64,Lower Secondary,540,16.3
New Caledonia,1990,20--64,Lower Secondary,540,17
New Caledonia,1995,20--64,Lower Secondary,540,18
New Caledonia,2000,20--64,Lower Secondary,540,18.8
New Caledonia,2005,20--64,Lower Secondary,540,19.1
New Caledonia,2010,20--64,Lower Secondary,540,19.2
New Caledonia,2015,20--64,Lower Secondary,540,18.6
New Zealand,1970,20--64,Lower Secondary,554,12.4
New Zealand,1975,20--64,Lower Secondary,554,12.7
New Zealand,1980,20--64,Lower Secondary,554,12.8
New Zealand,1985,20--64,Lower Secondary,554,12.8
New Zealand,1990,20--64,Lower Secondary,554,12.4
New Zealand,1995,20--64,Lower Secondary,554,11.9
New Zealand,2000,20--64,Lower Secondary,554,11.4
New Zealand,2005,20--64,Lower Secondary,554,10.7
New Zealand,2010,20--64,Lower Secondary,554,9.9
New Zealand,2015,20--64,Lower Secondary,554,9.1
Nicaragua,1970,20--64,Lower Secondary,558,4
Nicaragua,1975,20--64,Lower Secondary,558,5.6
Nicaragua,1980,20--64,Lower Secondary,558,6.7
Nicaragua,1985,20--64,Lower Secondary,558,7.4
Nicaragua,1990,20--64,Lower Secondary,558,7.6
Nicaragua,1995,20--64,Lower Secondary,558,7.8
Nicaragua,2000,20--64,Lower Secondary,558,8.2
Nicaragua,2005,20--64,Lower Secondary,558,8.7
Nicaragua,2010,20--64,Lower Secondary,558,9.7
Nicaragua,2015,20--64,Lower Secondary,558,10.8
Niger,1970,20--64,Lower Secondary,562,0.4
Niger,1975,20--64,Lower Secondary,562,0.6
Niger,1980,20--64,Lower Secondary,562,0.8
Niger,1985,20--64,Lower Secondary,562,1
Niger,1990,20--64,Lower Secondary,562,1.3
Niger,1995,20--64,Lower Secondary,562,1.5
Niger,2000,20--64,Lower Secondary,562,1.9
Niger,2005,20--64,Lower Secondary,562,2.4
Niger,2010,20--64,Lower Secondary,562,2.7
Niger,2015,20--64,Lower Secondary,562,3.6
Nigeria,1970,20--64,Lower Secondary,566,2.4
Nigeria,1975,20--64,Lower Secondary,566,2.8
Nigeria,1980,20--64,Lower Secondary,566,3.7
Nigeria,1985,20--64,Lower Secondary,566,5.1
Nigeria,1990,20--64,Lower Secondary,566,6.1
Nigeria,1995,20--64,Lower Secondary,566,6.8
Nigeria,2000,20--64,Lower Secondary,566,7.1
Nigeria,2005,20--64,Lower Secondary,566,7.2
Nigeria,2010,20--64,Lower Secondary,566,7.2
Nigeria,2015,20--64,Lower Secondary,566,6.9
Norway,1970,20--64,Lower Secondary,578,49.9
Norway,1975,20--64,Lower Secondary,578,44.3
Norway,1980,20--64,Lower Secondary,578,38.7
Norway,1985,20--64,Lower Secondary,578,33.7
Norway,1990,20--64,Lower Secondary,578,29.6
Norway,1995,20--64,Lower Secondary,578,26.5
Norway,2000,20--64,Lower Secondary,578,24
Norway,2005,20--64,Lower Secondary,578,22.2
Norway,2010,20--64,Lower Secondary,578,20.9
Norway,2015,20--64,Lower Secondary,578,20.3
Occupied Palestinian Territory,1970,20--64,Lower Secondary,275,11.9
Occupied Palestinian Territory,1975,20--64,Lower Secondary,275,13.8
Occupied Palestinian Territory,1980,20--64,Lower Secondary,275,16.8
Occupied Palestinian Territory,1985,20--64,Lower Secondary,275,20.3
Occupied Palestinian Territory,1990,20--64,Lower Secondary,275,23.1
Occupied Palestinian Territory,1995,20--64,Lower Secondary,275,26
Occupied Palestinian Territory,2000,20--64,Lower Secondary,275,29.3
Occupied Palestinian Territory,2005,20--64,Lower Secondary,275,32.1
Occupied Palestinian Territory,2010,20--64,Lower Secondary,275,33.1
Occupied Palestinian Territory,2015,20--64,Lower Secondary,275,33.2
Oman,1970,20--64,Lower Secondary,512,2.8
Oman,1975,20--64,Lower Secondary,512,4
Oman,1980,20--64,Lower Secondary,512,5
Oman,1985,20--64,Lower Secondary,512,5.8
Oman,1990,20--64,Lower Secondary,512,7
Oman,1995,20--64,Lower Secondary,512,8.9
Oman,2000,20--64,Lower Secondary,512,10.2
Oman,2005,20--64,Lower Secondary,512,11
Oman,2010,20--64,Lower Secondary,512,13.2
Oman,2015,20--64,Lower Secondary,512,15.1
Pakistan,1970,20--64,Lower Secondary,586,5.1
Pakistan,1975,20--64,Lower Secondary,586,5.6
Pakistan,1980,20--64,Lower Secondary,586,6.5
Pakistan,1985,20--64,Lower Secondary,586,7.2
Pakistan,1990,20--64,Lower Secondary,586,7.6
Pakistan,1995,20--64,Lower Secondary,586,7.8
Pakistan,2000,20--64,Lower Secondary,586,8
Pakistan,2005,20--64,Lower Secondary,586,9.1
Pakistan,2010,20--64,Lower Secondary,586,10.3
Pakistan,2015,20--64,Lower Secondary,586,11.5
Panama,1970,20--64,Lower Secondary,591,9.8
Panama,1975,20--64,Lower Secondary,591,11.3
Panama,1980,20--64,Lower Secondary,591,12.5
Panama,1985,20--64,Lower Secondary,591,13
Panama,1990,20--64,Lower Secondary,591,13
Panama,1995,20--64,Lower Secondary,591,13
Panama,2000,20--64,Lower Secondary,591,13.1
Panama,2005,20--64,Lower Secondary,591,13.3
Panama,2010,20--64,Lower Secondary,591,13.5
Panama,2015,20--64,Lower Secondary,591,13.4
Papua New Guinea,2015,20--64,Lower Secondary,598,15.2
Paraguay,1970,20--64,Lower Secondary,600,7
Paraguay,1975,20--64,Lower Secondary,600,8.2
Paraguay,1980,20--64,Lower Secondary,600,9.3
Paraguay,1985,20--64,Lower Secondary,600,10.4
Paraguay,1990,20--64,Lower Secondary,600,11.3
Paraguay,1995,20--64,Lower Secondary,600,12.1
Paraguay,2000,20--64,Lower Secondary,600,12.5
Paraguay,2005,20--64,Lower Secondary,600,13.2
Paraguay,2010,20--64,Lower Secondary,600,13.9
Paraguay,2015,20--64,Lower Secondary,600,14.5
Peru,1970,20--64,Lower Secondary,604,8.6
Peru,1975,20--64,Lower Secondary,604,9.3
Peru,1980,20--64,Lower Secondary,604,9.4
Peru,1985,20--64,Lower Secondary,604,9.4
Peru,1990,20--64,Lower Secondary,604,9.3
Peru,1995,20--64,Lower Secondary,604,9.3
Peru,2000,20--64,Lower Secondary,604,9.4
Peru,2005,20--64,Lower Secondary,604,9.2
Peru,2010,20--64,Lower Secondary,604,8.7
Peru,2015,20--64,Lower Secondary,604,8.2
Philippines,1970,20--64,Lower Secondary,608,5.2
Philippines,1975,20--64,Lower Secondary,608,6.1
Philippines,1980,20--64,Lower Secondary,608,5.9
Philippines,1985,20--64,Lower Secondary,608,5.4
Philippines,1990,20--64,Lower Secondary,608,4.7
Philippines,1995,20--64,Lower Secondary,608,4.2
Philippines,2000,20--64,Lower Secondary,608,3.7
Philippines,2005,20--64,Lower Secondary,608,3.9
Philippines,2010,20--64,Lower Secondary,608,4.1
Philippines,2015,20--64,Lower Secondary,608,4.3
Poland,1970,20--64,Lower Secondary,616,47.8
Poland,1975,20--64,Lower Secondary,616,43.3
Poland,1980,20--64,Lower Secondary,616,37.6
Poland,1985,20--64,Lower Secondary,616,32.2
Poland,1990,20--64,Lower Secondary,616,27.2
Poland,1995,20--64,Lower Secondary,616,22.7
Poland,2000,20--64,Lower Secondary,616,18.9
Poland,2005,20--64,Lower Secondary,616,15.4
Poland,2010,20--64,Lower Secondary,616,12
Poland,2015,20--64,Lower Secondary,616,9.1
Portugal,1970,20--64,Lower Secondary,620,6.4
Portugal,1975,20--64,Lower Secondary,620,8.1
Portugal,1980,20--64,Lower Secondary,620,9.8
Portugal,1985,20--64,Lower Secondary,620,11.5
Portugal,1990,20--64,Lower Secondary,620,13.6
Portugal,1995,20--64,Lower Secondary,620,16.3
Portugal,2000,20--64,Lower Secondary,620,18.6
Portugal,2005,20--64,Lower Secondary,620,20.3
Portugal,2010,20--64,Lower Secondary,620,20.9
Portugal,2015,20--64,Lower Secondary,620,21.2
Puerto Rico,1970,20--64,Lower Secondary,630,12.5
Puerto Rico,1975,20--64,Lower Secondary,630,13.4
Puerto Rico,1980,20--64,Lower Secondary,630,12.9
Puerto Rico,1985,20--64,Lower Secondary,630,12.5
Puerto Rico,1990,20--64,Lower Secondary,630,11.7
Puerto Rico,1995,20--64,Lower Secondary,630,10.9
Puerto Rico,2000,20--64,Lower Secondary,630,10.1
Puerto Rico,2005,20--64,Lower Secondary,630,9.3
Puerto Rico,2010,20--64,Lower Secondary,630,8.7
Puerto Rico,2015,20--64,Lower Secondary,630,7.8
Qatar,1970,20--64,Lower Secondary,634,7.8
Qatar,1975,20--64,Lower Secondary,634,8.1
Qatar,1980,20--64,Lower Secondary,634,8.7
Qatar,1985,20--64,Lower Secondary,634,8.3
Qatar,1990,20--64,Lower Secondary,634,8.5
Qatar,1995,20--64,Lower Secondary,634,8.6
Qatar,2000,20--64,Lower Secondary,634,9.3
Qatar,2005,20--64,Lower Secondary,634,10.2
Qatar,2010,20--64,Lower Secondary,634,11.9
Qatar,2015,20--64,Lower Secondary,634,12.8
Republic of Korea,1970,20--64,Lower Secondary,410,12.6
Republic of Korea,1975,20--64,Lower Secondary,410,15.1
Republic of Korea,1980,20--64,Lower Secondary,410,16.5
Republic of Korea,1985,20--64,Lower Secondary,410,16.1
Republic of Korea,1990,20--64,Lower Secondary,410,15.2
Republic of Korea,1995,20--64,Lower Secondary,410,13.8
Republic of Korea,2000,20--64,Lower Secondary,410,12.3
Republic of Korea,2005,20--64,Lower Secondary,410,10.8
Republic of Korea,2010,20--64,Lower Secondary,410,8.9
Republic of Korea,2015,20--64,Lower Secondary,410,6.9
Republic of Moldova,1970,20--64,Lower Secondary,498,15.2
Republic of Moldova,1975,20--64,Lower Secondary,498,20.6
Republic of Moldova,1980,20--64,Lower Secondary,498,24
Republic of Moldova,1985,20--64,Lower Secondary,498,25.6
Republic of Moldova,1990,20--64,Lower Secondary,498,26.7
Republic of Moldova,1995,20--64,Lower Secondary,498,28.1
Republic of Moldova,2000,20--64,Lower Secondary,498,28.9
Republic of Moldova,2005,20--64,Lower Secondary,498,29.5
Republic of Moldova,2010,20--64,Lower Secondary,498,26.9
Republic of Moldova,2015,20--64,Lower Secondary,498,23.9
Reunion,1970,20--64,Lower Secondary,638,6.6
Reunion,1975,20--64,Lower Secondary,638,8.8
Reunion,1980,20--64,Lower Secondary,638,10.2
Reunion,1985,20--64,Lower Secondary,638,11.4
Reunion,1990,20--64,Lower Secondary,638,12.6
Reunion,1995,20--64,Lower Secondary,638,13.2
Reunion,2000,20--64,Lower Secondary,638,14
Reunion,2005,20--64,Lower Secondary,638,14.7
Reunion,2010,20--64,Lower Secondary,638,14.7
Reunion,2015,20--64,Lower Secondary,638,14.6
Romania,1970,20--64,Lower Secondary,642,31.1
Romania,1975,20--64,Lower Secondary,642,33.1
Romania,1980,20--64,Lower Secondary,642,33
Romania,1985,20--64,Lower Secondary,642,31.4
Romania,1990,20--64,Lower Secondary,642,30.5
Romania,1995,20--64,Lower Secondary,642,28.4
Romania,2000,20--64,Lower Secondary,642,26.8
Romania,2005,20--64,Lower Secondary,642,25.4
Romania,2010,20--64,Lower Secondary,642,24.3
