Area,Year,Age,Education,ISOCode,Distribution
Algeria,2015,15+,Upper Secondary,12,31.2
Angola,2015,15+,Upper Secondary,24,4.8
Antigua and Barbuda,2015,15+,Upper Secondary,28,30.5
Argentina,2015,15+,Upper Secondary,32,28.4
Armenia,2015,15+,Upper Secondary,51,64.3
Aruba,2015,15+,Upper Secondary,533,12.9
Australia,2015,15+,Upper Secondary,36,52.8
Austria,2015,15+,Upper Secondary,40,47.6
Azerbaijan,2015,15+,Upper Secondary,31,69.4
Bahamas,2015,15+,Upper Secondary,44,54.6
Bahrain,2015,15+,Upper Secondary,48,25.2
Bangladesh,2015,15+,Upper Secondary,50,15.3
Barbados,2015,15+,Upper Secondary,52,26.4
Belarus,2015,15+,Upper Secondary,112,64.6
Belgium,2015,15+,Upper Secondary,56,36.4
Belize,2015,15+,Upper Secondary,84,21.8
Benin,2015,15+,Upper Secondary,204,6.4
Bhutan,2015,15+,Upper Secondary,64,5.9
Bolivia (Plurinational State of),2015,15+,Upper Secondary,68,25.2
Bosnia and Herzegovina,2015,15+,Upper Secondary,70,50
Botswana,2015,15+,Upper Secondary,72,23.2
Brazil,2015,15+,Upper Secondary,76,29.1
Brunei Darussalam,2015,15+,Upper Secondary,96,27.6
Bulgaria,2015,15+,Upper Secondary,100,46.9
Burkina Faso,2015,15+,Upper Secondary,854,4.5
Burundi,2015,15+,Upper Secondary,108,3
Cambodia,2015,15+,Upper Secondary,116,8.7
Cameroon,2015,15+,Upper Secondary,120,11.3
Canada,2015,15+,Upper Secondary,124,24.9
Cape Verde,2015,15+,Upper Secondary,132,7.9
Central African Republic,2015,15+,Upper Secondary,140,6.1
Chad,2015,15+,Upper Secondary,148,3.3
Channel Islands,2015,15+,Upper Secondary,830,34.2
Chile,2015,15+,Upper Secondary,152,40.7
China,2015,15+,Upper Secondary,156,18
Colombia,2015,15+,Upper Secondary,170,27.3
Comoros,2015,15+,Upper Secondary,174,10.6
Congo,2015,15+,Upper Secondary,178,10.3
Costa Rica,2015,15+,Upper Secondary,188,19.2
Cote d'Ivoire,2015,15+,Upper Secondary,384,6.1
Croatia,2015,15+,Upper Secondary,191,54.9
Cuba,2015,15+,Upper Secondary,192,41.7
Curaçao,2015,15+,Upper Secondary,531,25
Cyprus,2015,15+,Upper Secondary,196,37.9
Czech Republic,2015,15+,Upper Secondary,203,64.3
Democratic People's Republic of Korea,2015,15+,Upper Secondary,408,76.4
Democratic Republic of the Congo,2015,15+,Upper Secondary,180,14.5
Denmark,2015,15+,Upper Secondary,208,41.7
Djibouti,2015,15+,Upper Secondary,262,9.5
Dominican Republic,2015,15+,Upper Secondary,214,20.9
Ecuador,2015,15+,Upper Secondary,218,22.5
Egypt,2015,15+,Upper Secondary,818,34.2
El Salvador,2015,15+,Upper Secondary,222,18
Equatorial Guinea,2015,15+,Upper Secondary,226,10.5
Eritrea,2015,15+,Upper Secondary,232,9.7
Estonia,2015,15+,Upper Secondary,233,36.4
Ethiopia,2015,15+,Upper Secondary,231,6.6
Fiji,2015,15+,Upper Secondary,242,25.7
Finland,2015,15+,Upper Secondary,246,41.3
France,2015,15+,Upper Secondary,250,40.5
French Guiana,2015,15+,Upper Secondary,254,28.4
French Polynesia,2015,15+,Upper Secondary,258,42.8
Gabon,2015,15+,Upper Secondary,266,9.1
Gambia,2015,15+,Upper Secondary,270,12.4
Georgia,2015,15+,Upper Secondary,268,46.6
Germany,2015,15+,Upper Secondary,276,48.3
Ghana,2015,15+,Upper Secondary,288,15
Greece,2015,15+,Upper Secondary,300,31.8
Grenada,2015,15+,Upper Secondary,308,32.8
Guadeloupe,2015,15+,Upper Secondary,312,34.7
Guam,2015,15+,Upper Secondary,316,24.1
Guatemala,2015,15+,Upper Secondary,320,14.1
Guinea,2015,15+,Upper Secondary,324,8
Guinea-Bissau,2015,15+,Upper Secondary,624,10.2
Guyana,2015,15+,Upper Secondary,328,38.7
Haiti,2015,15+,Upper Secondary,332,19.8
Honduras,2015,15+,Upper Secondary,340,12.1
Hong Kong Special Administrative Region of China,2015,15+,Upper Secondary,344,29.7
Hungary,2015,15+,Upper Secondary,348,49.1
Iceland,2015,15+,Upper Secondary,352,31.1
India,2015,15+,Upper Secondary,356,23.5
Indonesia,2015,15+,Upper Secondary,360,27.1
Iran (Islamic Republic of),2015,15+,Upper Secondary,364,28
Iraq,2015,15+,Upper Secondary,368,9.5
Ireland,2015,15+,Upper Secondary,372,24.4
Israel,2015,15+,Upper Secondary,376,28.9
Italy,2015,15+,Upper Secondary,380,35.5
Jamaica,2015,15+,Upper Secondary,388,14.9
Japan,2015,15+,Upper Secondary,392,45.4
Jordan,2015,15+,Upper Secondary,400,26.1
Kazakhstan,2015,15+,Upper Secondary,398,62.8
Kenya,2015,15+,Upper Secondary,404,20.6
Kiribati,2015,15+,Upper Secondary,296,38.2
Kuwait,2015,15+,Upper Secondary,414,16.9
Kyrgyzstan,2015,15+,Upper Secondary,417,65.1
Lao People's Democratic Republic,2015,15+,Upper Secondary,418,12.3
Latvia,2015,15+,Upper Secondary,428,54.4
Lebanon,2015,15+,Upper Secondary,422,20.8
Lesotho,2015,15+,Upper Secondary,426,9.9
Liberia,2015,15+,Upper Secondary,430,16.2
Libyan Arab Jamahiriya,2015,15+,Upper Secondary,434,21.4
Lithuania,2015,15+,Upper Secondary,440,29.6
Luxembourg,2015,15+,Upper Secondary,442,37.4
Macao Special Administrative Region of China,2015,15+,Upper Secondary,446,29.3
Madagascar,2015,15+,Upper Secondary,450,4.2
Malawi,2015,15+,Upper Secondary,454,11.7
Malaysia,2015,15+,Upper Secondary,458,42
Maldives,2015,15+,Upper Secondary,462,4.8
Mali,2015,15+,Upper Secondary,466,3.5
Malta,2015,15+,Upper Secondary,470,19.7
Martinique,2015,15+,Upper Secondary,474,34.7
Mauritania,2015,15+,Upper Secondary,478,7.2
Mauritius,2015,15+,Upper Secondary,480,31.1
Mayotte,2015,15+,Upper Secondary,175,36.3
Mexico,2015,15+,Upper Secondary,484,17.5
Micronesia (Federated States of),2015,15+,Upper Secondary,583,32.4
Mongolia,2015,15+,Upper Secondary,496,45.2
Montenegro,2015,15+,Upper Secondary,499,54.3
Morocco,2015,15+,Upper Secondary,504,12.3
Mozambique,2015,15+,Upper Secondary,508,6.3
Myanmar,2015,15+,Upper Secondary,104,8.6
Namibia,2015,15+,Upper Secondary,516,18.8
Nepal,2015,15+,Upper Secondary,524,24.7
Netherlands,2015,15+,Upper Secondary,528,38.8
New Caledonia,2015,15+,Upper Secondary,540,36.4
New Zealand,2015,15+,Upper Secondary,554,37.4
Nicaragua,2015,15+,Upper Secondary,558,16.1
Niger,2015,15+,Upper Secondary,562,1.2
Nigeria,2015,15+,Upper Secondary,566,21.9
Norway,2015,15+,Upper Secondary,578,38.4
Occupied Palestinian Territory,2015,15+,Upper Secondary,275,23.5
Oman,2015,15+,Upper Secondary,512,23.1
Pakistan,2015,15+,Upper Secondary,586,18.3
Panama,2015,15+,Upper Secondary,591,28
Papua New Guinea,2015,15+,Upper Secondary,598,12.3
Paraguay,2015,15+,Upper Secondary,600,19
Peru,2015,15+,Upper Secondary,604,38.1
Philippines,2015,15+,Upper Secondary,608,44.8
Poland,2015,15+,Upper Secondary,616,55.5
Portugal,2015,15+,Upper Secondary,620,17.9
Puerto Rico,2015,15+,Upper Secondary,630,43.2
Qatar,2015,15+,Upper Secondary,634,24.3
Republic of Korea,2015,15+,Upper Secondary,410,39
Republic of Moldova,2015,15+,Upper Secondary,498,52.7
Reunion,2015,15+,Upper Secondary,638,30.6
Romania,2015,15+,Upper Secondary,642,42.4
Russian Federation,2015,15+,Upper Secondary,643,59.1
Rwanda,2015,15+,Upper Secondary,646,6.2
Saint Lucia,2015,15+,Upper Secondary,662,30.3
Saint Vincent and the Grenadines,2015,15+,Upper Secondary,670,23.3
Samoa,2015,15+,Upper Secondary,882,15.1
Sao Tome and Principe,2015,15+,Upper Secondary,678,6.2
Saudi Arabia,2015,15+,Upper Secondary,682,23.5
Senegal,2015,15+,Upper Secondary,686,7.3
Serbia,2015,15+,Upper Secondary,688,51.7
Seychelles,2015,15+,Upper Secondary,690,32.2
Sierra Leone,2015,15+,Upper Secondary,694,9.3
Singapore,2015,15+,Upper Secondary,702,21.4
Slovakia,2015,15+,Upper Secondary,703,62.9
Slovenia,2015,15+,Upper Secondary,705,54.3
Solomon Islands,2015,15+,Upper Secondary,90,12.4
Somalia,2015,15+,Upper Secondary,706,7.1
South Africa,2015,15+,Upper Secondary,710,36
South Sudan,2015,15+,Upper Secondary,728,14
Spain,2015,15+,Upper Secondary,724,21.2
Sri Lanka,2015,15+,Upper Secondary,144,28.1
Sudan,2015,15+,Upper Secondary,729,15.1
Suriname,2015,15+,Upper Secondary,740,19.8
Swaziland,2015,15+,Upper Secondary,748,24.9
Sweden,2015,15+,Upper Secondary,752,38.5
Switzerland,2015,15+,Upper Secondary,756,46.7
Syrian Arab Republic,2015,15+,Upper Secondary,760,12.8
Taiwan Province of China,2015,15+,Upper Secondary,158,32.5
Tajikistan,2015,15+,Upper Secondary,762,64.3
Thailand,2015,15+,Upper Secondary,764,23.5
The former Yugoslav Republic of Macedonia,2015,15+,Upper Secondary,807,44.4
Timor-Leste,2015,15+,Upper Secondary,626,25.1
Togo,2015,15+,Upper Secondary,768,8.1
Tonga,2015,15+,Upper Secondary,776,18.5
Trinidad and Tobago,2015,15+,Upper Secondary,780,28
Tunisia,2015,15+,Upper Secondary,788,14.9
Turkey,2015,15+,Upper Secondary,792,22.2
Turkmenistan,2015,15+,Upper Secondary,795,74
Uganda,2015,15+,Upper Secondary,800,5.8
Ukraine,2015,15+,Upper Secondary,804,66.8
United Arab Emirates,2015,15+,Upper Secondary,784,29.5
United Kingdom of Great Britain and Northern Ireland,2015,15+,Upper Secondary,826,34.4
United Republic of Tanzania,2015,15+,Upper Secondary,834,2.8
United States of America,2015,15+,Upper Secondary,840,50.8
United States Virgin Islands,2015,15+,Upper Secondary,850,24.4
Uruguay,2015,15+,Upper Secondary,858,20.2
Uzbekistan,2015,15+,Upper Secondary,860,64.2
Vanuatu,2015,15+,Upper Secondary,548,13.8
Venezuela (Bolivarian Republic of),2015,15+,Upper Secondary,862,30.2
Viet Nam,2015,15+,Upper Secondary,704,13.9
Western Sahara,2015,15+,Upper Secondary,732,7.2
World,2015,15+,Upper Secondary,900,26.7
Yemen,2015,15+,Upper Secondary,887,21.2
Zambia,2015,15+,Upper Secondary,894,11.9
Zimbabwe,2015,15+,Upper Secondary,716,41.1
Afghanistan,2015,25+,Upper Secondary,4,8.5
Albania,2015,25+,Upper Secondary,8,32.4
Algeria,2015,25+,Upper Secondary,12,28.2
Angola,2015,25+,Upper Secondary,24,5.6
Antigua and Barbuda,2015,25+,Upper Secondary,28,26.9
Argentina,2015,25+,Upper Secondary,32,28.4
Armenia,2015,25+,Upper Secondary,51,66
Aruba,2015,25+,Upper Secondary,533,9.8
Australia,2015,25+,Upper Secondary,36,50.3
Austria,2015,25+,Upper Secondary,40,48.2
Azerbaijan,2015,25+,Upper Secondary,31,70.9
Bahamas,2015,25+,Upper Secondary,44,51.6
Bahrain,2015,25+,Upper Secondary,48,23.1
Bangladesh,2015,25+,Upper Secondary,50,12.4
Barbados,2015,25+,Upper Secondary,52,23.2
Belarus,2015,25+,Upper Secondary,112,64.6
Belgium,2015,25+,Upper Secondary,56,35.9
Belize,2015,25+,Upper Secondary,84,19.8
Benin,2015,25+,Upper Secondary,204,5.7
Bhutan,2015,25+,Upper Secondary,64,4
Bolivia (Plurinational State of),2015,25+,Upper Secondary,68,24.6
Bosnia and Herzegovina,2015,25+,Upper Secondary,70,47.8
Botswana,2015,25+,Upper Secondary,72,21
Brazil,2015,25+,Upper Secondary,76,27.6
Brunei Darussalam,2015,25+,Upper Secondary,96,25.6
Bulgaria,2015,25+,Upper Secondary,100,47.4
Burkina Faso,2015,25+,Upper Secondary,854,4
Burundi,2015,25+,Upper Secondary,108,2.5
Cambodia,2015,25+,Upper Secondary,116,7.3
Cameroon,2015,25+,Upper Secondary,120,8.9
Canada,2015,25+,Upper Secondary,124,22.9
Cape Verde,2015,25+,Upper Secondary,132,5.7
Central African Republic,2015,25+,Upper Secondary,140,5.1
Chad,2015,25+,Upper Secondary,148,3
Channel Islands,2015,25+,Upper Secondary,830,31.3
Chile,2015,25+,Upper Secondary,152,40.2
China,2015,25+,Upper Secondary,156,15.2
Colombia,2015,25+,Upper Secondary,170,24.5
Comoros,2015,25+,Upper Secondary,174,8.9
Congo,2015,25+,Upper Secondary,178,10.3
Costa Rica,2015,25+,Upper Secondary,188,17.2
Cote d'Ivoire,2015,25+,Upper Secondary,384,5.3
Croatia,2015,25+,Upper Secondary,191,55.9
Cuba,2015,25+,Upper Secondary,192,41.6
Curaçao,2015,25+,Upper Secondary,531,25
Cyprus,2015,25+,Upper Secondary,196,35.8
Czech Republic,2015,25+,Upper Secondary,203,66.7
Democratic People's Republic of Korea,2015,25+,Upper Secondary,408,75.3
Democratic Republic of the Congo,2015,25+,Upper Secondary,180,14.1
Denmark,2015,25+,Upper Secondary,208,43.2
Djibouti,2015,25+,Upper Secondary,262,8.3
Dominican Republic,2015,25+,Upper Secondary,214,18.1
Ecuador,2015,25+,Upper Secondary,218,20.1
Egypt,2015,25+,Upper Secondary,818,31.3
El Salvador,2015,25+,Upper Secondary,222,16.9
Equatorial Guinea,2015,25+,Upper Secondary,226,9.8
Eritrea,2015,25+,Upper Secondary,232,8.5
Estonia,2015,25+,Upper Secondary,233,36.9
Ethiopia,2015,25+,Upper Secondary,231,5.9
Fiji,2015,25+,Upper Secondary,242,24
Finland,2015,25+,Upper Secondary,246,42.2
France,2015,25+,Upper Secondary,250,40.5
French Guiana,2015,25+,Upper Secondary,254,27.9
French Polynesia,2015,25+,Upper Secondary,258,39.3
Gabon,2015,25+,Upper Secondary,266,8.6
Gambia,2015,25+,Upper Secondary,270,10.5
Georgia,2015,25+,Upper Secondary,268,45.8
Germany,2015,25+,Upper Secondary,276,49.5
Ghana,2015,25+,Upper Secondary,288,14.2
Greece,2015,25+,Upper Secondary,300,30.7
Grenada,2015,25+,Upper Secondary,308,29.1
Guadeloupe,2015,25+,Upper Secondary,312,31.8
Guam,2015,25+,Upper Secondary,316,22
Guatemala,2015,25+,Upper Secondary,320,12.9
Guinea,2015,25+,Upper Secondary,324,7.3
Guinea-Bissau,2015,25+,Upper Secondary,624,11
Guyana,2015,25+,Upper Secondary,328,39.9
Haiti,2015,25+,Upper Secondary,332,18.3
Honduras,2015,25+,Upper Secondary,340,10.5
Hong Kong Special Administrative Region of China,2015,25+,Upper Secondary,344,28.3
Hungary,2015,25+,Upper Secondary,348,50.7
Iceland,2015,25+,Upper Secondary,352,31.2
India,2015,25+,Upper Secondary,356,19.5
Indonesia,2015,25+,Upper Secondary,360,24.7
Iran (Islamic Republic of),2015,25+,Upper Secondary,364,27.1
Iraq,2015,25+,Upper Secondary,368,8
Ireland,2015,25+,Upper Secondary,372,22.2
Israel,2015,25+,Upper Secondary,376,25.4
Italy,2015,25+,Upper Secondary,380,34.7
Jamaica,2015,25+,Upper Secondary,388,12.2
Japan,2015,25+,Upper Secondary,392,45.4
Jordan,2015,25+,Upper Secondary,400,23.3
Kazakhstan,2015,25+,Upper Secondary,398,63.2
Kenya,2015,25+,Upper Secondary,404,21.6
Kiribati,2015,25+,Upper Secondary,296,33.7
Kuwait,2015,25+,Upper Secondary,414,16.4
Kyrgyzstan,2015,25+,Upper Secondary,417,68.3
Lao People's Democratic Republic,2015,25+,Upper Secondary,418,8.9
Latvia,2015,25+,Upper Secondary,428,56.3
Lebanon,2015,25+,Upper Secondary,422,18.7
Lesotho,2015,25+,Upper Secondary,426,9
Liberia,2015,25+,Upper Secondary,430,17.6
Libyan Arab Jamahiriya,2015,25+,Upper Secondary,434,19
Lithuania,2015,25+,Upper Secondary,440,28.2
Luxembourg,2015,25+,Upper Secondary,442,36.4
Macao Special Administrative Region of China,2015,25+,Upper Secondary,446,27.4
Madagascar,2015,25+,Upper Secondary,450,3.8
Malawi,2015,25+,Upper Secondary,454,10.5
Malaysia,2015,25+,Upper Secondary,458,38.8
Maldives,2015,25+,Upper Secondary,462,3.3
Mali,2015,25+,Upper Secondary,466,2.7
Malta,2015,25+,Upper Secondary,470,15.3
Martinique,2015,25+,Upper Secondary,474,32.5
Mauritania,2015,25+,Upper Secondary,478,6.2
Mauritius,2015,25+,Upper Secondary,480,28.3
Mayotte,2015,25+,Upper Secondary,175,32.8
Mexico,2015,25+,Upper Secondary,484,14.8
Micronesia (Federated States of),2015,25+,Upper Secondary,583,34.2
Mongolia,2015,25+,Upper Secondary,496,44
Montenegro,2015,25+,Upper Secondary,499,56.1
Morocco,2015,25+,Upper Secondary,504,9.8
Mozambique,2015,25+,Upper Secondary,508,5.6
Myanmar,2015,25+,Upper Secondary,104,5.2
Namibia,2015,25+,Upper Secondary,516,17.3
Nepal,2015,25+,Upper Secondary,524,21.5
Netherlands,2015,25+,Upper Secondary,528,38.7
New Caledonia,2015,25+,Upper Secondary,540,32
New Zealand,2015,25+,Upper Secondary,554,33.3
Nicaragua,2015,25+,Upper Secondary,558,14
Niger,2015,25+,Upper Secondary,562,1
Nigeria,2015,25+,Upper Secondary,566,18.9
Norway,2015,25+,Upper Secondary,578,39.6
Occupied Palestinian Territory,2015,25+,Upper Secondary,275,20.5
Oman,2015,25+,Upper Secondary,512,20.3
Pakistan,2015,25+,Upper Secondary,586,15.7
Panama,2015,25+,Upper Secondary,591,26.3
Papua New Guinea,2015,25+,Upper Secondary,598,10.2
Paraguay,2015,25+,Upper Secondary,600,17
Peru,2015,25+,Upper Secondary,604,36.4
Philippines,2015,25+,Upper Secondary,608,43.2
Poland,2015,25+,Upper Secondary,616,57.7
Portugal,2015,25+,Upper Secondary,620,16.2
Puerto Rico,2015,25+,Upper Secondary,630,41.6
Qatar,2015,25+,Upper Secondary,634,23.1
Republic of Korea,2015,25+,Upper Secondary,410,37.4
Republic of Moldova,2015,25+,Upper Secondary,498,52.9
Reunion,2015,25+,Upper Secondary,638,27.2
Romania,2015,25+,Upper Secondary,642,43.3
Russian Federation,2015,25+,Upper Secondary,643,58.9
Rwanda,2015,25+,Upper Secondary,646,5.3
Saint Lucia,2015,25+,Upper Secondary,662,26.4
Saint Vincent and the Grenadines,2015,25+,Upper Secondary,670,20.3
Samoa,2015,25+,Upper Secondary,882,11.6
Sao Tome and Principe,2015,25+,Upper Secondary,678,5.4
Saudi Arabia,2015,25+,Upper Secondary,682,20.2
Senegal,2015,25+,Upper Secondary,686,6.3
Serbia,2015,25+,Upper Secondary,688,52.4
Seychelles,2015,25+,Upper Secondary,690,29.5
Sierra Leone,2015,25+,Upper Secondary,694,8.5
Singapore,2015,25+,Upper Secondary,702,18.6
Slovakia,2015,25+,Upper Secondary,703,65.3
Slovenia,2015,25+,Upper Secondary,705,54.8
Solomon Islands,2015,25+,Upper Secondary,90,10.3
Somalia,2015,25+,Upper Secondary,706,6.7
South Africa,2015,25+,Upper Secondary,710,37.1
South Sudan,2015,25+,Upper Secondary,728,10.7
Spain,2015,25+,Upper Secondary,724,19.5
Sri Lanka,2015,25+,Upper Secondary,144,26.1
Sudan,2015,25+,Upper Secondary,729,12.1
Suriname,2015,25+,Upper Secondary,740,18.1
Swaziland,2015,25+,Upper Secondary,748,24.1
Sweden,2015,25+,Upper Secondary,752,37.8
Switzerland,2015,25+,Upper Secondary,756,46.5
Syrian Arab Republic,2015,25+,Upper Secondary,760,10.1
Taiwan Province of China,2015,25+,Upper Secondary,158,30.1
Tajikistan,2015,25+,Upper Secondary,762,67.1
Thailand,2015,25+,Upper Secondary,764,21.2
The former Yugoslav Republic of Macedonia,2015,25+,Upper Secondary,807,42.3
Timor-Leste,2015,25+,Upper Secondary,626,20
Togo,2015,25+,Upper Secondary,768,6.3
Tonga,2015,25+,Upper Secondary,776,16.2
Trinidad and Tobago,2015,25+,Upper Secondary,780,26.4
Tunisia,2015,25+,Upper Secondary,788,12.4
Turkey,2015,25+,Upper Secondary,792,19.9
Turkmenistan,2015,25+,Upper Secondary,795,76.6
Uganda,2015,25+,Upper Secondary,800,4.5
Ukraine,2015,25+,Upper Secondary,804,68
United Arab Emirates,2015,25+,Upper Secondary,784,27.8
United Kingdom of Great Britain and Northern Ireland,2015,25+,Upper Secondary,826,31.2
United Republic of Tanzania,2015,25+,Upper Secondary,834,2.2
United States of America,2015,25+,Upper Secondary,840,50.9
United States Virgin Islands,2015,25+,Upper Secondary,850,20.7
Uruguay,2015,25+,Upper Secondary,858,19.7
Uzbekistan,2015,25+,Upper Secondary,860,66.3
Vanuatu,2015,25+,Upper Secondary,548,12.1
Venezuela (Bolivarian Republic of),2015,25+,Upper Secondary,862,29
Viet Nam,2015,25+,Upper Secondary,704,11
Western Sahara,2015,25+,Upper Secondary,732,6.4
World,2015,25+,Upper Secondary,900,25.3
Yemen,2015,25+,Upper Secondary,887,13.1
Zambia,2015,25+,Upper Secondary,894,10.3
Zimbabwe,2015,25+,Upper Secondary,716,48
Afghanistan,2015,20--64,Upper Secondary,4,10.4
Albania,2015,20--64,Upper Secondary,8,36
Algeria,2015,20--64,Upper Secondary,12,33.5
Angola,2015,20--64,Upper Secondary,24,5.9
Antigua and Barbuda,2015,20--64,Upper Secondary,28,32.7
Argentina,2015,20--64,Upper Secondary,32,32.3
Armenia,2015,20--64,Upper Secondary,51,67.2
Aruba,2015,20--64,Upper Secondary,533,13.8
Australia,2015,20--64,Upper Secondary,36,52.3
Austria,2015,20--64,Upper Secondary,40,50.2
Azerbaijan,2015,20--64,Upper Secondary,31,73.6
Bahamas,2015,20--64,Upper Secondary,44,57.2
Bahrain,2015,20--64,Upper Secondary,48,25.7
Bangladesh,2015,20--64,Upper Secondary,50,15.1
Barbados,2015,20--64,Upper Secondary,52,30.5
Belarus,2015,20--64,Upper Secondary,112,70.6
Belgium,2015,20--64,Upper Secondary,56,41.8
Belize,2015,20--64,Upper Secondary,84,23
Benin,2015,20--64,Upper Secondary,204,7.1
Bhutan,2015,20--64,Upper Secondary,64,5.8
Bolivia (Plurinational State of),2015,20--64,Upper Secondary,68,28.7
Bosnia and Herzegovina,2015,20--64,Upper Secondary,70,57.4
Botswana,2015,20--64,Upper Secondary,72,25.1
Brazil,2015,20--64,Upper Secondary,76,32.6
Brunei Darussalam,2015,20--64,Upper Secondary,96,29.8
Bulgaria,2015,20--64,Upper Secondary,100,51.5
Burkina Faso,2015,20--64,Upper Secondary,854,4.8
Burundi,2015,20--64,Upper Secondary,108,3.3
Cambodia,2015,20--64,Upper Secondary,116,9.2
Cameroon,2015,20--64,Upper Secondary,120,12.2
Canada,2015,20--64,Upper Secondary,124,24.5
Cape Verde,2015,20--64,Upper Secondary,132,7.6
Central African Republic,2015,20--64,Upper Secondary,140,6.7
Chad,2015,20--64,Upper Secondary,148,3.9
Channel Islands,2015,20--64,Upper Secondary,830,35.5
