Area;Year;Age;Sex;Education;ISOCode;Distribution
Turkmenistan;1975;15+;Male;Lower Secondary;795;26.7
Turkmenistan;1980;15+;Male;Lower Secondary;795;24.8
Turkmenistan;1985;15+;Male;Lower Secondary;795;22
Turkmenistan;1990;15+;Male;Lower Secondary;795;19.7
Turkmenistan;1995;15+;Male;Lower Secondary;795;17.9
Turkmenistan;2000;15+;Male;Lower Secondary;795;16.6
Turkmenistan;2005;15+;Male;Lower Secondary;795;15.9
Turkmenistan;2010;15+;Male;Lower Secondary;795;14.2
Turkmenistan;2015;15+;Male;Lower Secondary;795;11.5
Turkmenistan;2020;15+;Male;Lower Secondary;795;10.6
Uganda;1970;15+;Male;Lower Secondary;800;7.6
Uganda;1975;15+;Male;Lower Secondary;800;8.2
Uganda;1980;15+;Male;Lower Secondary;800;8.6
Uganda;1985;15+;Male;Lower Secondary;800;8.9
Uganda;1990;15+;Male;Lower Secondary;800;9.3
Uganda;1995;15+;Male;Lower Secondary;800;9.4
Uganda;2000;15+;Male;Lower Secondary;800;9
Uganda;2005;15+;Male;Lower Secondary;800;11.2
Uganda;2010;15+;Male;Lower Secondary;800;13.4
Uganda;2015;15+;Male;Lower Secondary;800;15.6
Uganda;2020;15+;Male;Lower Secondary;800;17.7
Ukraine;1970;15+;Male;Lower Secondary;804;17.1
Ukraine;1975;15+;Male;Lower Secondary;804;17.3
Ukraine;1980;15+;Male;Lower Secondary;804;16.7
Ukraine;1985;15+;Male;Lower Secondary;804;15.8
Ukraine;1990;15+;Male;Lower Secondary;804;15.8
Ukraine;1995;15+;Male;Lower Secondary;804;16
Ukraine;2000;15+;Male;Lower Secondary;804;16.5
Ukraine;2005;15+;Male;Lower Secondary;804;15.4
Ukraine;2010;15+;Male;Lower Secondary;804;13.5
Ukraine;2015;15+;Male;Lower Secondary;804;11.5
Ukraine;2020;15+;Male;Lower Secondary;804;10.4
United Arab Emirates;1970;15+;Male;Lower Secondary;784;10.4
United Arab Emirates;1975;15+;Male;Lower Secondary;784;11.1
United Arab Emirates;1980;15+;Male;Lower Secondary;784;11.1
United Arab Emirates;1985;15+;Male;Lower Secondary;784;11.9
United Arab Emirates;1990;15+;Male;Lower Secondary;784;13.4
United Arab Emirates;1995;15+;Male;Lower Secondary;784;15
United Arab Emirates;2000;15+;Male;Lower Secondary;784;16.9
United Arab Emirates;2005;15+;Male;Lower Secondary;784;19.2
United Arab Emirates;2010;15+;Male;Lower Secondary;784;20.7
United Arab Emirates;2015;15+;Male;Lower Secondary;784;23
United Arab Emirates;2020;15+;Male;Lower Secondary;784;22.6
United Kingdom of Great Britain and Northern Ireland;1970;15+;Male;Lower Secondary;826;59.3
United Kingdom of Great Britain and Northern Ireland;1975;15+;Male;Lower Secondary;826;55.8
United Kingdom of Great Britain and Northern Ireland;1980;15+;Male;Lower Secondary;826;52.2
United Kingdom of Great Britain and Northern Ireland;1985;15+;Male;Lower Secondary;826;48.4
United Kingdom of Great Britain and Northern Ireland;1990;15+;Male;Lower Secondary;826;45
United Kingdom of Great Britain and Northern Ireland;1995;15+;Male;Lower Secondary;826;42.1
United Kingdom of Great Britain and Northern Ireland;2000;15+;Male;Lower Secondary;826;39.3
United Kingdom of Great Britain and Northern Ireland;2005;15+;Male;Lower Secondary;826;36.6
United Kingdom of Great Britain and Northern Ireland;2010;15+;Male;Lower Secondary;826;33.8
United Kingdom of Great Britain and Northern Ireland;2015;15+;Male;Lower Secondary;826;31.6
United Kingdom of Great Britain and Northern Ireland;2020;15+;Male;Lower Secondary;826;29.3
United Republic of Tanzania;1970;15+;Male;Lower Secondary;834;3.7
United Republic of Tanzania;1975;15+;Male;Lower Secondary;834;4.8
United Republic of Tanzania;1980;15+;Male;Lower Secondary;834;5.7
United Republic of Tanzania;1985;15+;Male;Lower Secondary;834;6.3
United Republic of Tanzania;1990;15+;Male;Lower Secondary;834;6.7
United Republic of Tanzania;1995;15+;Male;Lower Secondary;834;7.1
United Republic of Tanzania;2000;15+;Male;Lower Secondary;834;7.9
United Republic of Tanzania;2005;15+;Male;Lower Secondary;834;9.2
United Republic of Tanzania;2010;15+;Male;Lower Secondary;834;9.8
United Republic of Tanzania;2015;15+;Male;Lower Secondary;834;12.5
United Republic of Tanzania;2020;15+;Male;Lower Secondary;834;14.9
United States of America;1970;15+;Male;Lower Secondary;840;19.2
United States of America;1975;15+;Male;Lower Secondary;840;18.1
United States of America;1980;15+;Male;Lower Secondary;840;16.8
United States of America;1985;15+;Male;Lower Secondary;840;14.9
United States of America;1990;15+;Male;Lower Secondary;840;13.5
United States of America;1995;15+;Male;Lower Secondary;840;12.9
United States of America;2000;15+;Male;Lower Secondary;840;12.6
United States of America;2005;15+;Male;Lower Secondary;840;12.4
United States of America;2010;15+;Male;Lower Secondary;840;12
United States of America;2015;15+;Male;Lower Secondary;840;11.4
United States of America;2020;15+;Male;Lower Secondary;840;10.9
United States Virgin Islands;2015;15+;Male;Lower Secondary;850;10.4
United States Virgin Islands;2020;15+;Male;Lower Secondary;850;12.2
Uruguay;1970;15+;Male;Lower Secondary;858;12.2
Uruguay;1975;15+;Male;Lower Secondary;858;14.2
Uruguay;1980;15+;Male;Lower Secondary;858;16.4
Uruguay;1985;15+;Male;Lower Secondary;858;18.4
Uruguay;1990;15+;Male;Lower Secondary;858;20.6
Uruguay;1995;15+;Male;Lower Secondary;858;23
Uruguay;2000;15+;Male;Lower Secondary;858;25
Uruguay;2005;15+;Male;Lower Secondary;858;26.6
Uruguay;2010;15+;Male;Lower Secondary;858;28.2
Uruguay;2015;15+;Male;Lower Secondary;858;29.9
Uruguay;2020;15+;Male;Lower Secondary;858;31.2
Uzbekistan;2015;15+;Male;Lower Secondary;860;14.5
Uzbekistan;2020;15+;Male;Lower Secondary;860;13.1
Vanuatu;1970;15+;Male;Lower Secondary;548;6.3
Vanuatu;1975;15+;Male;Lower Secondary;548;7.7
Vanuatu;1980;15+;Male;Lower Secondary;548;9.3
Vanuatu;1985;15+;Male;Lower Secondary;548;10.7
Vanuatu;1990;15+;Male;Lower Secondary;548;11.9
Vanuatu;1995;15+;Male;Lower Secondary;548;13.2
Vanuatu;2000;15+;Male;Lower Secondary;548;14.6
Vanuatu;2005;15+;Male;Lower Secondary;548;15.8
Vanuatu;2010;15+;Male;Lower Secondary;548;16.8
Vanuatu;2015;15+;Male;Lower Secondary;548;20.1
Vanuatu;2020;15+;Male;Lower Secondary;548;23.4
Venezuela (Bolivarian Republic of);1970;15+;Male;Lower Secondary;862;12.6
Venezuela (Bolivarian Republic of);1975;15+;Male;Lower Secondary;862;14.9
Venezuela (Bolivarian Republic of);1980;15+;Male;Lower Secondary;862;17.5
Venezuela (Bolivarian Republic of);1985;15+;Male;Lower Secondary;862;19.7
Venezuela (Bolivarian Republic of);1990;15+;Male;Lower Secondary;862;21.3
Venezuela (Bolivarian Republic of);1995;15+;Male;Lower Secondary;862;23
Venezuela (Bolivarian Republic of);2000;15+;Male;Lower Secondary;862;24.6
Venezuela (Bolivarian Republic of);2005;15+;Male;Lower Secondary;862;25.8
Venezuela (Bolivarian Republic of);2010;15+;Male;Lower Secondary;862;26.4
Venezuela (Bolivarian Republic of);2015;15+;Male;Lower Secondary;862;26.7
Venezuela (Bolivarian Republic of);2020;15+;Male;Lower Secondary;862;26.7
Viet Nam;1970;15+;Male;Lower Secondary;704;14.9
Viet Nam;1975;15+;Male;Lower Secondary;704;19.2
Viet Nam;1980;15+;Male;Lower Secondary;704;23
Viet Nam;1985;15+;Male;Lower Secondary;704;26.4
Viet Nam;1990;15+;Male;Lower Secondary;704;29.1
Viet Nam;1995;15+;Male;Lower Secondary;704;30.4
Viet Nam;2000;15+;Male;Lower Secondary;704;30.8
Viet Nam;2005;15+;Male;Lower Secondary;704;33
Viet Nam;2010;15+;Male;Lower Secondary;704;34.6
Viet Nam;2015;15+;Male;Lower Secondary;704;35.5
Viet Nam;2020;15+;Male;Lower Secondary;704;36.3
Western Sahara;2015;15+;Male;Lower Secondary;732;11.4
Western Sahara;2020;15+;Male;Lower Secondary;732;12.8
World;1970;15+;Male;Lower Secondary;900;17
World;1975;15+;Male;Lower Secondary;900;18.3
World;1980;15+;Male;Lower Secondary;900;19.7
World;1985;15+;Male;Lower Secondary;900;21.1
World;1990;15+;Male;Lower Secondary;900;22.2
World;1995;15+;Male;Lower Secondary;900;22.8
World;2000;15+;Male;Lower Secondary;900;23.4
World;2005;15+;Male;Lower Secondary;900;24.1
World;2010;15+;Male;Lower Secondary;900;24.4
World;2015;15+;Male;Lower Secondary;900;24.7
World;2020;15+;Male;Lower Secondary;900;25.1
Yemen;1970;15+;Male;Lower Secondary;887;0
Yemen;1975;15+;Male;Lower Secondary;887;0
Yemen;1980;15+;Male;Lower Secondary;887;0
Yemen;1985;15+;Male;Lower Secondary;887;0
Yemen;1990;15+;Male;Lower Secondary;887;0
Yemen;1995;15+;Male;Lower Secondary;887;0
Yemen;2000;15+;Male;Lower Secondary;887;0
Yemen;2005;15+;Male;Lower Secondary;887;0
Yemen;2010;15+;Male;Lower Secondary;887;0
Yemen;2015;15+;Male;Lower Secondary;887;0
Yemen;2020;15+;Male;Lower Secondary;887;0
Zambia;1970;15+;Male;Lower Secondary;894;12
Zambia;1975;15+;Male;Lower Secondary;894;13.6
Zambia;1980;15+;Male;Lower Secondary;894;15.1
Zambia;1985;15+;Male;Lower Secondary;894;16.6
Zambia;1990;15+;Male;Lower Secondary;894;18.1
Zambia;1995;15+;Male;Lower Secondary;894;19.6
Zambia;2000;15+;Male;Lower Secondary;894;20.8
Zambia;2005;15+;Male;Lower Secondary;894;21.8
Zambia;2010;15+;Male;Lower Secondary;894;22.2
Zambia;2015;15+;Male;Lower Secondary;894;24.4
Zambia;2020;15+;Male;Lower Secondary;894;26.2
Zimbabwe;1970;15+;Male;Lower Secondary;716;13.8
Zimbabwe;1975;15+;Male;Lower Secondary;716;17.4
Zimbabwe;1980;15+;Male;Lower Secondary;716;20.8
Zimbabwe;1985;15+;Male;Lower Secondary;716;23.1
Zimbabwe;1990;15+;Male;Lower Secondary;716;23.7
Zimbabwe;1995;15+;Male;Lower Secondary;716;24.4
Zimbabwe;2000;15+;Male;Lower Secondary;716;25.2
Zimbabwe;2005;15+;Male;Lower Secondary;716;24.8
Zimbabwe;2010;15+;Male;Lower Secondary;716;23
Zimbabwe;2015;15+;Male;Lower Secondary;716;20.4
Zimbabwe;2020;15+;Male;Lower Secondary;716;18.4
Afghanistan;1970;15+;Female;Lower Secondary;4;0
Afghanistan;1975;15+;Female;Lower Secondary;4;0
Afghanistan;1980;15+;Female;Lower Secondary;4;0
Afghanistan;1985;15+;Female;Lower Secondary;4;0
Afghanistan;1990;15+;Female;Lower Secondary;4;0
Afghanistan;1995;15+;Female;Lower Secondary;4;0
Afghanistan;2000;15+;Female;Lower Secondary;4;0
Afghanistan;2005;15+;Female;Lower Secondary;4;0
Afghanistan;2010;15+;Female;Lower Secondary;4;0
Afghanistan;2015;15+;Female;Lower Secondary;4;0
Afghanistan;2020;15+;Female;Lower Secondary;4;0
Albania;1970;15+;Female;Lower Secondary;8;26.4
Albania;1975;15+;Female;Lower Secondary;8;32.9
Albania;1980;15+;Female;Lower Secondary;8;37.6
Albania;1985;15+;Female;Lower Secondary;8;40.4
Albania;1990;15+;Female;Lower Secondary;8;42
Albania;1995;15+;Female;Lower Secondary;8;42.8
Albania;2000;15+;Female;Lower Secondary;8;44.4
Albania;2005;15+;Female;Lower Secondary;8;45.7
Albania;2010;15+;Female;Lower Secondary;8;45.9
Albania;2015;15+;Female;Lower Secondary;8;45.8
Albania;2020;15+;Female;Lower Secondary;8;44.3
Algeria;1970;15+;Female;Lower Secondary;12;4.3
Algeria;1975;15+;Female;Lower Secondary;12;7.5
Algeria;1980;15+;Female;Lower Secondary;12;10.9
Algeria;1985;15+;Female;Lower Secondary;12;14.3
Algeria;1990;15+;Female;Lower Secondary;12;17.3
Algeria;1995;15+;Female;Lower Secondary;12;20.4
Algeria;2000;15+;Female;Lower Secondary;12;22.9
Algeria;2005;15+;Female;Lower Secondary;12;23.8
Algeria;2010;15+;Female;Lower Secondary;12;23.6
Algeria;2015;15+;Female;Lower Secondary;12;22.8
Algeria;2020;15+;Female;Lower Secondary;12;22.6
Angola;1970;15+;Female;Lower Secondary;24;0.6
Angola;1975;15+;Female;Lower Secondary;24;0.8
Angola;1980;15+;Female;Lower Secondary;24;1
Angola;1985;15+;Female;Lower Secondary;24;1.5
Angola;1990;15+;Female;Lower Secondary;24;2
Angola;1995;15+;Female;Lower Secondary;24;2.5
Angola;2000;15+;Female;Lower Secondary;24;2.9
Angola;2005;15+;Female;Lower Secondary;24;3.4
Angola;2010;15+;Female;Lower Secondary;24;4.5
Angola;2015;15+;Female;Lower Secondary;24;6.7
Angola;2020;15+;Female;Lower Secondary;24;9.2
Antigua and Barbuda;2015;15+;Female;Lower Secondary;28;11.7
Antigua and Barbuda;2020;15+;Female;Lower Secondary;28;12.8
Argentina;1970;15+;Female;Lower Secondary;32;7
Argentina;1975;15+;Female;Lower Secondary;32;7.9
Argentina;1980;15+;Female;Lower Secondary;32;8.4
Argentina;1985;15+;Female;Lower Secondary;32;9
Argentina;1990;15+;Female;Lower Secondary;32;9.6
Argentina;1995;15+;Female;Lower Secondary;32;10.4
Argentina;2000;15+;Female;Lower Secondary;32;10.5
Argentina;2005;15+;Female;Lower Secondary;32;10.5
Argentina;2010;15+;Female;Lower Secondary;32;10.7
Argentina;2015;15+;Female;Lower Secondary;32;11
Argentina;2020;15+;Female;Lower Secondary;32;11.3
Armenia;1970;15+;Female;Lower Secondary;51;16.6
Armenia;1975;15+;Female;Lower Secondary;51;17.2
Armenia;1980;15+;Female;Lower Secondary;51;16.2
Armenia;1985;15+;Female;Lower Secondary;51;13.9
Armenia;1990;15+;Female;Lower Secondary;51;12.3
Armenia;1995;15+;Female;Lower Secondary;51;12
Armenia;2000;15+;Female;Lower Secondary;51;12.1
Armenia;2005;15+;Female;Lower Secondary;51;11.6
Armenia;2010;15+;Female;Lower Secondary;51;10.1
Armenia;2015;15+;Female;Lower Secondary;51;8.1
Armenia;2020;15+;Female;Lower Secondary;51;7.5
Aruba;1970;15+;Female;Lower Secondary;533;15.6
Aruba;1975;15+;Female;Lower Secondary;533;19.1
Aruba;1980;15+;Female;Lower Secondary;533;22.8
Aruba;1985;15+;Female;Lower Secondary;533;25.6
Aruba;1990;15+;Female;Lower Secondary;533;26.3
Aruba;1995;15+;Female;Lower Secondary;533;27.9
Aruba;2000;15+;Female;Lower Secondary;533;28.9
Aruba;2005;15+;Female;Lower Secondary;533;29.8
Aruba;2010;15+;Female;Lower Secondary;533;30
Aruba;2015;15+;Female;Lower Secondary;533;29.9
Aruba;2020;15+;Female;Lower Secondary;533;28.8
Australia;1970;15+;Female;Lower Secondary;36;12.6
Australia;1975;15+;Female;Lower Secondary;36;12
Australia;1980;15+;Female;Lower Secondary;36;11.4
Australia;1985;15+;Female;Lower Secondary;36;10.5
Australia;1990;15+;Female;Lower Secondary;36;9.6
Australia;1995;15+;Female;Lower Secondary;36;8.7
Australia;2000;15+;Female;Lower Secondary;36;7.8
Australia;2005;15+;Female;Lower Secondary;36;7.1
Australia;2010;15+;Female;Lower Secondary;36;6.3
Australia;2015;15+;Female;Lower Secondary;36;6.5
Australia;2020;15+;Female;Lower Secondary;36;7
Austria;1970;15+;Female;Lower Secondary;40;20.4
Austria;1975;15+;Female;Lower Secondary;40;21.8
Austria;1980;15+;Female;Lower Secondary;40;22.8
Austria;1985;15+;Female;Lower Secondary;40;23.3
Austria;1990;15+;Female;Lower Secondary;40;23.4
Austria;1995;15+;Female;Lower Secondary;40;23.6
Austria;2000;15+;Female;Lower Secondary;40;23.8
Austria;2005;15+;Female;Lower Secondary;40;23.6
Austria;2010;15+;Female;Lower Secondary;40;23.1
Austria;2015;15+;Female;Lower Secondary;40;22.1
Austria;2020;15+;Female;Lower Secondary;40;21.5
Azerbaijan;1970;15+;Female;Lower Secondary;31;18.8
Azerbaijan;1975;15+;Female;Lower Secondary;31;21.2
Azerbaijan;1980;15+;Female;Lower Secondary;31;21.6
Azerbaijan;1985;15+;Female;Lower Secondary;31;20.1
Azerbaijan;1990;15+;Female;Lower Secondary;31;18.9
Azerbaijan;1995;15+;Female;Lower Secondary;31;17.8
Azerbaijan;2000;15+;Female;Lower Secondary;31;17.2
Azerbaijan;2005;15+;Female;Lower Secondary;31;16.7
Azerbaijan;2010;15+;Female;Lower Secondary;31;15.3
Azerbaijan;2015;15+;Female;Lower Secondary;31;13.5
Azerbaijan;2020;15+;Female;Lower Secondary;31;12.3
Bahamas;1970;15+;Female;Lower Secondary;44;19.2
Bahamas;1975;15+;Female;Lower Secondary;44;17.5
Bahamas;1980;15+;Female;Lower Secondary;44;15.9
Bahamas;1985;15+;Female;Lower Secondary;44;14.1
Bahamas;1990;15+;Female;Lower Secondary;44;12.2
Bahamas;1995;15+;Female;Lower Secondary;44;10.6
Bahamas;2000;15+;Female;Lower Secondary;44;9.4
Bahamas;2005;15+;Female;Lower Secondary;44;8.5
Bahamas;2010;15+;Female;Lower Secondary;44;7.6
Bahamas;2015;15+;Female;Lower Secondary;44;8.1
Bahamas;2020;15+;Female;Lower Secondary;44;8.3
Bahrain;1970;15+;Female;Lower Secondary;48;6.7
Bahrain;1975;15+;Female;Lower Secondary;48;9.6
Bahrain;1980;15+;Female;Lower Secondary;48;11.6
Bahrain;1985;15+;Female;Lower Secondary;48;11.3
Bahrain;1990;15+;Female;Lower Secondary;48;13.3
Bahrain;1995;15+;Female;Lower Secondary;48;14.4
Bahrain;2000;15+;Female;Lower Secondary;48;15.7
Bahrain;2005;15+;Female;Lower Secondary;48;16.5
Bahrain;2010;15+;Female;Lower Secondary;48;17.1
Bahrain;2015;15+;Female;Lower Secondary;48;17.2
Bahrain;2020;15+;Female;Lower Secondary;48;17.7
Bangladesh;1970;15+;Female;Lower Secondary;50;2.7
Bangladesh;1975;15+;Female;Lower Secondary;50;3.4
Bangladesh;1980;15+;Female;Lower Secondary;50;4.7
Bangladesh;1985;15+;Female;Lower Secondary;50;6.4
Bangladesh;1990;15+;Female;Lower Secondary;50;8.1
Bangladesh;1995;15+;Female;Lower Secondary;50;9.9
Bangladesh;2000;15+;Female;Lower Secondary;50;12
Bangladesh;2005;15+;Female;Lower Secondary;50;13.8
Bangladesh;2010;15+;Female;Lower Secondary;50;16.6
Bangladesh;2015;15+;Female;Lower Secondary;50;19
Bangladesh;2020;15+;Female;Lower Secondary;50;20.8
Barbados;2015;15+;Female;Lower Secondary;52;10.5
Barbados;2020;15+;Female;Lower Secondary;52;11.7
Belarus;1970;15+;Female;Lower Secondary;112;13.6
Belarus;1975;15+;Female;Lower Secondary;112;14.4
Belarus;1980;15+;Female;Lower Secondary;112;13.9
Belarus;1985;15+;Female;Lower Secondary;112;13
Belarus;1990;15+;Female;Lower Secondary;112;12.3
Belarus;1995;15+;Female;Lower Secondary;112;11.7
Belarus;2000;15+;Female;Lower Secondary;112;11.1
Belarus;2005;15+;Female;Lower Secondary;112;10.2
Belarus;2010;15+;Female;Lower Secondary;112;8.8
Belarus;2015;15+;Female;Lower Secondary;112;7.7
Belarus;2020;15+;Female;Lower Secondary;112;7.3
Belgium;1970;15+;Female;Lower Secondary;56;27.6
Belgium;1975;15+;Female;Lower Secondary;56;29.1
Belgium;1980;15+;Female;Lower Secondary;56;30.1
Belgium;1985;15+;Female;Lower Secondary;56;30.4
Belgium;1990;15+;Female;Lower Secondary;56;30
Belgium;1995;15+;Female;Lower Secondary;56;29.4
Belgium;2000;15+;Female;Lower Secondary;56;28.7
Belgium;2005;15+;Female;Lower Secondary;56;27.9
Belgium;2010;15+;Female;Lower Secondary;56;27.2
Belgium;2015;15+;Female;Lower Secondary;56;24.8
Belgium;2020;15+;Female;Lower Secondary;56;22.4
Belize;1970;15+;Female;Lower Secondary;84;4.9
Belize;1975;15+;Female;Lower Secondary;84;5.9
Belize;1980;15+;Female;Lower Secondary;84;6.9
Belize;1985;15+;Female;Lower Secondary;84;8
Belize;1990;15+;Female;Lower Secondary;84;8.7
Belize;1995;15+;Female;Lower Secondary;84;9.3
Belize;2000;15+;Female;Lower Secondary;84;10.7
Belize;2005;15+;Female;Lower Secondary;84;11.7
Belize;2010;15+;Female;Lower Secondary;84;12.2
Belize;2015;15+;Female;Lower Secondary;84;13.7
Belize;2020;15+;Female;Lower Secondary;84;14.8
Benin;1970;15+;Female;Lower Secondary;204;0.8
Benin;1975;15+;Female;Lower Secondary;204;1.1
Benin;1980;15+;Female;Lower Secondary;204;1.6
Benin;1985;15+;Female;Lower Secondary;204;2.3
Benin;1990;15+;Female;Lower Secondary;204;2.7
Benin;1995;15+;Female;Lower Secondary;204;3.3
Benin;2000;15+;Female;Lower Secondary;204;4.1
Benin;2005;15+;Female;Lower Secondary;204;5.2
Benin;2010;15+;Female;Lower Secondary;204;7
Benin;2015;15+;Female;Lower Secondary;204;8.2
Benin;2020;15+;Female;Lower Secondary;204;9.3
Bhutan;1970;15+;Female;Lower Secondary;64;0.3
Bhutan;1975;15+;Female;Lower Secondary;64;0.6
Bhutan;1980;15+;Female;Lower Secondary;64;1
Bhutan;1985;15+;Female;Lower Secondary;64;1.7
Bhutan;1990;15+;Female;Lower Secondary;64;2.9
Bhutan;1995;15+;Female;Lower Secondary;64;4.7
Bhutan;2000;15+;Female;Lower Secondary;64;8.7
Bhutan;2005;15+;Female;Lower Secondary;64;14.2
Bhutan;2010;15+;Female;Lower Secondary;64;16.7
Bhutan;2015;15+;Female;Lower Secondary;64;18.7
Bhutan;2020;15+;Female;Lower Secondary;64;20.5
Bolivia (Plurinational State of);1970;15+;Female;Lower Secondary;68;11.7
Bolivia (Plurinational State of);1975;15+;Female;Lower Secondary;68;13.7
Bolivia (Plurinational State of);1980;15+;Female;Lower Secondary;68;15.6
Bolivia (Plurinational State of);1985;15+;Female;Lower Secondary;68;17.6
Bolivia (Plurinational State of);1990;15+;Female;Lower Secondary;68;19.6
Bolivia (Plurinational State of);1995;15+;Female;Lower Secondary;68;22.4
Bolivia (Plurinational State of);2000;15+;Female;Lower Secondary;68;24.4
Bolivia (Plurinational State of);2005;15+;Female;Lower Secondary;68;25.8
Bolivia (Plurinational State of);2010;15+;Female;Lower Secondary;68;26.9
Bolivia (Plurinational State of);2015;15+;Female;Lower Secondary;68;25.7
Bolivia (Plurinational State of);2020;15+;Female;Lower Secondary;68;24.1
Bosnia and Herzegovina;1970;15+;Female;Lower Secondary;70;11.9
Bosnia and Herzegovina;1975;15+;Female;Lower Secondary;70;14.3
Bosnia and Herzegovina;1980;15+;Female;Lower Secondary;70;17.4
Bosnia and Herzegovina;1985;15+;Female;Lower Secondary;70;20
Bosnia and Herzegovina;1990;15+;Female;Lower Secondary;70;21.3
Bosnia and Herzegovina;1995;15+;Female;Lower Secondary;70;21.7
Bosnia and Herzegovina;2000;15+;Female;Lower Secondary;70;22.4
Bosnia and Herzegovina;2005;15+;Female;Lower Secondary;70;22.6
Bosnia and Herzegovina;2010;15+;Female;Lower Secondary;70;22.1
Bosnia and Herzegovina;2015;15+;Female;Lower Secondary;70;21.8
Bosnia and Herzegovina;2020;15+;Female;Lower Secondary;70;21.7
Botswana;1970;15+;Female;Lower Secondary;72;4.7
Botswana;1975;15+;Female;Lower Secondary;72;6.5
Botswana;1980;15+;Female;Lower Secondary;72;8.1
Botswana;1985;15+;Female;Lower Secondary;72;10.2
Botswana;1990;15+;Female;Lower Secondary;72;12.8
Botswana;1995;15+;Female;Lower Secondary;72;16
Botswana;2000;15+;Female;Lower Secondary;72;18.7
Botswana;2005;15+;Female;Lower Secondary;72;21.8
Botswana;2010;15+;Female;Lower Secondary;72;23.9
Botswana;2015;15+;Female;Lower Secondary;72;24.8
Botswana;2020;15+;Female;Lower Secondary;72;25.4
Brazil;1970;15+;Female;Lower Secondary;76;10.6
Brazil;1975;15+;Female;Lower Secondary;76;12.5
