cnt,country,year,survey,sex,literacy,agegr,percentage
KH,Cambodia,2000,2000 DHS,male,secondary or higher,30-34,NA
KH,Cambodia,2000,2000 DHS,male,secondary or higher,35-39,NA
KH,Cambodia,2000,2000 DHS,male,secondary or higher,40-44,NA
KH,Cambodia,2000,2000 DHS,male,secondary or higher,45-49,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,15-19,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,20-24,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,25-29,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,30-34,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,35-39,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,40-44,NA
KH,Cambodia,2005,2005 DHS,male,secondary or higher,45-49,NA
KH,Cambodia,2010,2010 DHS,male,secondary or higher,15-19,66.6
KH,Cambodia,2010,2010 DHS,male,secondary or higher,20-24,57.4
KH,Cambodia,2010,2010 DHS,male,secondary or higher,25-29,47.8
KH,Cambodia,2010,2010 DHS,male,secondary or higher,30-34,42.6
KH,Cambodia,2010,2010 DHS,male,secondary or higher,35-39,45.7
KH,Cambodia,2010,2010 DHS,male,secondary or higher,40-44,50.1
KH,Cambodia,2010,2010 DHS,male,secondary or higher,45-49,26.3
KH,Cambodia,2014,2014 DHS,male,secondary or higher,15-19,66.4
KH,Cambodia,2014,2014 DHS,male,secondary or higher,20-24,61.9
KH,Cambodia,2014,2014 DHS,male,secondary or higher,25-29,56.4
KH,Cambodia,2014,2014 DHS,male,secondary or higher,30-34,44.8
KH,Cambodia,2014,2014 DHS,male,secondary or higher,35-39,37.7
KH,Cambodia,2014,2014 DHS,male,secondary or higher,40-44,42.7
KH,Cambodia,2014,2014 DHS,male,secondary or higher,45-49,42.8
KH,Cambodia,2000,2000 DHS,female,secondary or higher,15-19,24.6
KH,Cambodia,2000,2000 DHS,female,secondary or higher,20-24,20.8
KH,Cambodia,2000,2000 DHS,female,secondary or higher,25-29,24.8
KH,Cambodia,2000,2000 DHS,female,secondary or higher,30-34,19.5
KH,Cambodia,2000,2000 DHS,female,secondary or higher,35-39,5.9
KH,Cambodia,2000,2000 DHS,female,secondary or higher,40-44,7.8
KH,Cambodia,2000,2000 DHS,female,secondary or higher,45-49,7.7
KH,Cambodia,2005,2005 DHS,female,secondary or higher,15-19,43.0
KH,Cambodia,2005,2005 DHS,female,secondary or higher,20-24,27.9
KH,Cambodia,2005,2005 DHS,female,secondary or higher,25-29,23.6
KH,Cambodia,2005,2005 DHS,female,secondary or higher,30-34,23.5
KH,Cambodia,2005,2005 DHS,female,secondary or higher,35-39,22.7
KH,Cambodia,2005,2005 DHS,female,secondary or higher,40-44,7.0
KH,Cambodia,2005,2005 DHS,female,secondary or higher,45-49,8.3
KH,Cambodia,2010,2010 DHS,female,secondary or higher,15-19,63.0
KH,Cambodia,2010,2010 DHS,female,secondary or higher,20-24,47.8
KH,Cambodia,2010,2010 DHS,female,secondary or higher,25-29,29.8
KH,Cambodia,2010,2010 DHS,female,secondary or higher,30-34,23.3
KH,Cambodia,2010,2010 DHS,female,secondary or higher,35-39,25.2
KH,Cambodia,2010,2010 DHS,female,secondary or higher,40-44,20.5
KH,Cambodia,2010,2010 DHS,female,secondary or higher,45-49,9.2
KH,Cambodia,2014,2014 DHS,female,secondary or higher,15-19,67.7
KH,Cambodia,2014,2014 DHS,female,secondary or higher,20-24,58.1
KH,Cambodia,2014,2014 DHS,female,secondary or higher,25-29,41.6
KH,Cambodia,2014,2014 DHS,female,secondary or higher,30-34,28.9
KH,Cambodia,2014,2014 DHS,female,secondary or higher,35-39,23.0
KH,Cambodia,2014,2014 DHS,female,secondary or higher,40-44,26.5
KH,Cambodia,2014,2014 DHS,female,secondary or higher,45-49,16.4
CM,Cameroon,2004,2004 DHS,male,secondary or higher,15-19,56.8
CM,Cameroon,2004,2004 DHS,male,secondary or higher,20-24,59.5
CM,Cameroon,2004,2004 DHS,male,secondary or higher,25-29,55.0
CM,Cameroon,2004,2004 DHS,male,secondary or higher,30-34,51.5
CM,Cameroon,2004,2004 DHS,male,secondary or higher,35-39,54.0
CM,Cameroon,2004,2004 DHS,male,secondary or higher,40-44,44.6
CM,Cameroon,2004,2004 DHS,male,secondary or higher,45-49,45.0
CM,Cameroon,2011,2011 DHS,male,secondary or higher,15-19,67.6
CM,Cameroon,2011,2011 DHS,male,secondary or higher,20-24,67.5
CM,Cameroon,2011,2011 DHS,male,secondary or higher,25-29,58.0
CM,Cameroon,2011,2011 DHS,male,secondary or higher,30-34,54.0
CM,Cameroon,2011,2011 DHS,male,secondary or higher,35-39,54.2
CM,Cameroon,2011,2011 DHS,male,secondary or higher,40-44,51.1
CM,Cameroon,2011,2011 DHS,male,secondary or higher,45-49,43.9
CM,Cameroon,2004,2004 DHS,female,secondary or higher,15-19,48.5
CM,Cameroon,2004,2004 DHS,female,secondary or higher,20-24,45.0
CM,Cameroon,2004,2004 DHS,female,secondary or higher,25-29,41.0
CM,Cameroon,2004,2004 DHS,female,secondary or higher,30-34,35.8
CM,Cameroon,2004,2004 DHS,female,secondary or higher,35-39,30.2
CM,Cameroon,2004,2004 DHS,female,secondary or higher,40-44,23.9
CM,Cameroon,2004,2004 DHS,female,secondary or higher,45-49,17.5
CM,Cameroon,2011,2011 DHS,female,secondary or higher,15-19,62.4
CM,Cameroon,2011,2011 DHS,female,secondary or higher,20-24,54.5
CM,Cameroon,2011,2011 DHS,female,secondary or higher,25-29,43.2
CM,Cameroon,2011,2011 DHS,female,secondary or higher,30-34,39.5
CM,Cameroon,2011,2011 DHS,female,secondary or higher,35-39,35.0
CM,Cameroon,2011,2011 DHS,female,secondary or higher,40-44,30.1
CM,Cameroon,2011,2011 DHS,female,secondary or higher,45-49,25.4
TD,Chad,2004,2004 DHS,male,secondary or higher,15-19,20.5
TD,Chad,2004,2004 DHS,male,secondary or higher,20-24,37.4
TD,Chad,2004,2004 DHS,male,secondary or higher,25-29,25.0
TD,Chad,2004,2004 DHS,male,secondary or higher,30-34,21.1
TD,Chad,2004,2004 DHS,male,secondary or higher,35-39,18.2
TD,Chad,2004,2004 DHS,male,secondary or higher,40-44,11.9
TD,Chad,2004,2004 DHS,male,secondary or higher,45-49,9.3
TD,Chad,2014,2014-15 DHS,male,secondary or higher,15-19,44.6
TD,Chad,2014,2014-15 DHS,male,secondary or higher,20-24,53.4
TD,Chad,2014,2014-15 DHS,male,secondary or higher,25-29,42.8
TD,Chad,2014,2014-15 DHS,male,secondary or higher,30-34,33.3
TD,Chad,2014,2014-15 DHS,male,secondary or higher,35-39,26.4
TD,Chad,2014,2014-15 DHS,male,secondary or higher,40-44,21.0
TD,Chad,2014,2014-15 DHS,male,secondary or higher,45-49,17.0
TD,Chad,2004,2004 DHS,female,secondary or higher,15-19,11.4
TD,Chad,2004,2004 DHS,female,secondary or higher,20-24,9.5
TD,Chad,2004,2004 DHS,female,secondary or higher,25-29,6.4
TD,Chad,2004,2004 DHS,female,secondary or higher,30-34,2.9
TD,Chad,2004,2004 DHS,female,secondary or higher,35-39,3.1
TD,Chad,2004,2004 DHS,female,secondary or higher,40-44,2.0
TD,Chad,2004,2004 DHS,female,secondary or higher,45-49,1.6
TD,Chad,2014,2014-15 DHS,female,secondary or higher,15-19,26.8
TD,Chad,2014,2014-15 DHS,female,secondary or higher,20-24,23.0
TD,Chad,2014,2014-15 DHS,female,secondary or higher,25-29,13.2
TD,Chad,2014,2014-15 DHS,female,secondary or higher,30-34,8.0
TD,Chad,2014,2014-15 DHS,female,secondary or higher,35-39,7.0
TD,Chad,2014,2014-15 DHS,female,secondary or higher,40-44,4.2
TD,Chad,2014,2014-15 DHS,female,secondary or higher,45-49,2.7
KM,Comoros,2012,2012 DHS,male,secondary or higher,15-19,67.6
KM,Comoros,2012,2012 DHS,male,secondary or higher,20-24,65.3
KM,Comoros,2012,2012 DHS,male,secondary or higher,25-29,60.3
KM,Comoros,2012,2012 DHS,male,secondary or higher,30-34,48.7
KM,Comoros,2012,2012 DHS,male,secondary or higher,35-39,42.3
KM,Comoros,2012,2012 DHS,male,secondary or higher,40-44,41.3
KM,Comoros,2012,2012 DHS,male,secondary or higher,45-49,48.0
KM,Comoros,2012,2012 DHS,female,secondary or higher,15-19,70.2
KM,Comoros,2012,2012 DHS,female,secondary or higher,20-24,60.5
KM,Comoros,2012,2012 DHS,female,secondary or higher,25-29,51.6
KM,Comoros,2012,2012 DHS,female,secondary or higher,30-34,36.6
KM,Comoros,2012,2012 DHS,female,secondary or higher,35-39,25.2
KM,Comoros,2012,2012 DHS,female,secondary or higher,40-44,28.1
KM,Comoros,2012,2012 DHS,female,secondary or higher,45-49,23.1
CG,Congo,2005,2005 DHS,male,secondary or higher,15-19,62.2
CG,Congo,2005,2005 DHS,male,secondary or higher,20-24,71.8
CG,Congo,2005,2005 DHS,male,secondary or higher,25-29,81.3
CG,Congo,2005,2005 DHS,male,secondary or higher,30-34,78.2
CG,Congo,2005,2005 DHS,male,secondary or higher,35-39,84.9
CG,Congo,2005,2005 DHS,male,secondary or higher,40-44,88.0
CG,Congo,2005,2005 DHS,male,secondary or higher,45-49,78.6
CG,Congo,2011,2011-12 DHS,male,secondary or higher,15-19,82.8
CG,Congo,2011,2011-12 DHS,male,secondary or higher,20-24,82.1
CG,Congo,2011,2011-12 DHS,male,secondary or higher,25-29,77.5
CG,Congo,2011,2011-12 DHS,male,secondary or higher,30-34,77.4
CG,Congo,2011,2011-12 DHS,male,secondary or higher,35-39,80.3
CG,Congo,2011,2011-12 DHS,male,secondary or higher,40-44,84.4
CG,Congo,2011,2011-12 DHS,male,secondary or higher,45-49,88.7
CG,Congo,2005,2005 DHS,female,secondary or higher,15-19,57.9
CG,Congo,2005,2005 DHS,female,secondary or higher,20-24,61.5
CG,Congo,2005,2005 DHS,female,secondary or higher,25-29,67.0
CG,Congo,2005,2005 DHS,female,secondary or higher,30-34,66.0
CG,Congo,2005,2005 DHS,female,secondary or higher,35-39,70.0
CG,Congo,2005,2005 DHS,female,secondary or higher,40-44,63.4
CG,Congo,2005,2005 DHS,female,secondary or higher,45-49,45.6
CG,Congo,2011,2011-12 DHS,female,secondary or higher,15-19,74.2
CG,Congo,2011,2011-12 DHS,female,secondary or higher,20-24,73.9
CG,Congo,2011,2011-12 DHS,female,secondary or higher,25-29,68.9
CG,Congo,2011,2011-12 DHS,female,secondary or higher,30-34,68.7
CG,Congo,2011,2011-12 DHS,female,secondary or higher,35-39,67.9
CG,Congo,2011,2011-12 DHS,female,secondary or higher,40-44,71.1
CG,Congo,2011,2011-12 DHS,female,secondary or higher,45-49,61.2
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,15-19,55.6
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,20-24,68.4
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,25-29,70.5
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,30-34,70.0
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,35-39,68.6
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,40-44,63.3
CD,Congo Democratic Republic,2007,2007 DHS,male,secondary or higher,45-49,65.9
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,15-19,74.8
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,20-24,82.5
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,25-29,75.9
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,30-34,67.6
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,35-39,68.9
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,40-44,72.1
CD,Congo Democratic Republic,2013,2013-14 DHS,male,secondary or higher,45-49,71.1
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,15-19,45.1
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,20-24,44.6
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,25-29,42.9
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,30-34,42.7
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,35-39,39.6
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,40-44,28.6
CD,Congo Democratic Republic,2007,2007 DHS,female,secondary or higher,45-49,23.8
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,15-19,62.0
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,20-24,55.8
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,25-29,41.2
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,30-34,39.4
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,35-39,42.7
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,40-44,39.9
CD,Congo Democratic Republic,2013,2013-14 DHS,female,secondary or higher,45-49,30.4
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,15-19,49.9
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,20-24,49.2
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,25-29,33.2
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,30-34,31.3
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,35-39,36.5
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,40-44,29.1
CI,Cote d'Ivoire,2012,2011-12 DHS,male,secondary or higher,45-49,32.8
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,15-19,34.0
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,20-24,25.8
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,25-29,19.8
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,30-34,15.1
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,35-39,14.5
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,40-44,14.8
CI,Cote d'Ivoire,2012,2011-12 DHS,female,secondary or higher,45-49,10.2
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,15-19,44.5
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,20-24,53.3
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,25-29,44.8
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,30-34,38.1
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,35-39,45.0
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,40-44,38.6
DR,Dominican Republic,2002,2002 DHS,male,secondary or higher,45-49,28.6
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,15-19,53.6
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,20-24,66.6
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,25-29,59.1
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,30-34,50.2
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,35-39,45.6
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,40-44,43.0
DR,Dominican Republic,2007,2007 DHS,male,secondary or higher,45-49,39.8
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,15-19,64.1
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,20-24,68.8
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,25-29,65.4
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,30-34,57.9
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,35-39,48.6
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,40-44,41.0
DR,Dominican Republic,2013,2013 DHS,male,secondary or higher,45-49,42.4
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,15-19,55.8
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,20-24,63.2
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,25-29,53.9
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,30-34,50.3
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,35-39,47.5
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,40-44,37.5
DR,Dominican Republic,2002,2002 DHS,female,secondary or higher,45-49,30.2
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,15-19,66.7
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,20-24,74.2
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,25-29,64.0
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,30-34,56.7
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,35-39,51.4
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,40-44,48.5
DR,Dominican Republic,2007,2007 DHS,female,secondary or higher,45-49,36.0
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,15-19,77.0
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,20-24,79.4
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,25-29,75.2
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,30-34,66.9
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,35-39,59.6
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,40-44,53.7
DR,Dominican Republic,2013,2013 DHS,female,secondary or higher,45-49,46.9
EG,Egypt,2000,2000 DHS,male,secondary or higher,15-19,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,20-24,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,25-29,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,30-34,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,35-39,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,40-44,NA
EG,Egypt,2000,2000 DHS,male,secondary or higher,45-49,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,15-19,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,20-24,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,25-29,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,30-34,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,35-39,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,40-44,NA
EG,Egypt,2003,2003 DHS,male,secondary or higher,45-49,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,15-19,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,20-24,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,25-29,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,30-34,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,35-39,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,40-44,NA
EG,Egypt,2005,2005 DHS,male,secondary or higher,45-49,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,15-19,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,20-24,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,25-29,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,30-34,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,35-39,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,40-44,NA
EG,Egypt,2008,2008 DHS,male,secondary or higher,45-49,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,15-19,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,20-24,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,25-29,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,30-34,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,35-39,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,40-44,NA
EG,Egypt,2014,2014 DHS,male,secondary or higher,45-49,NA
EG,Egypt,2000,2000 DHS,female,secondary or higher,15-19,43.1
EG,Egypt,2000,2000 DHS,female,secondary or higher,20-24,53.5
EG,Egypt,2000,2000 DHS,female,secondary or higher,25-29,52.0
EG,Egypt,2000,2000 DHS,female,secondary or higher,30-34,44.7
EG,Egypt,2000,2000 DHS,female,secondary or higher,35-39,32.4
EG,Egypt,2000,2000 DHS,female,secondary or higher,40-44,24.3
EG,Egypt,2000,2000 DHS,female,secondary or higher,45-49,18.9
EG,Egypt,2003,2003 DHS,female,secondary or higher,15-19,49.0
EG,Egypt,2003,2003 DHS,female,secondary or higher,20-24,62.3
EG,Egypt,2003,2003 DHS,female,secondary or higher,25-29,59.4
EG,Egypt,2003,2003 DHS,female,secondary or higher,30-34,53.9
EG,Egypt,2003,2003 DHS,female,secondary or higher,35-39,36.8
EG,Egypt,2003,2003 DHS,female,secondary or higher,40-44,31.9
EG,Egypt,2003,2003 DHS,female,secondary or higher,45-49,21.7
EG,Egypt,2005,2005 DHS,female,secondary or higher,15-19,56.1
EG,Egypt,2005,2005 DHS,female,secondary or higher,20-24,60.9
EG,Egypt,2005,2005 DHS,female,secondary or higher,25-29,62.9
EG,Egypt,2005,2005 DHS,female,secondary or higher,30-34,58.5
EG,Egypt,2005,2005 DHS,female,secondary or higher,35-39,44.4
EG,Egypt,2005,2005 DHS,female,secondary or higher,40-44,35.7
EG,Egypt,2005,2005 DHS,female,secondary or higher,45-49,27.4
EG,Egypt,2008,2008 DHS,female,secondary or higher,15-19,65.0
EG,Egypt,2008,2008 DHS,female,secondary or higher,20-24,70.5
EG,Egypt,2008,2008 DHS,female,secondary or higher,25-29,67.0
EG,Egypt,2008,2008 DHS,female,secondary or higher,30-34,62.2
EG,Egypt,2008,2008 DHS,female,secondary or higher,35-39,52.2
EG,Egypt,2008,2008 DHS,female,secondary or higher,40-44,40.5
EG,Egypt,2008,2008 DHS,female,secondary or higher,45-49,30.7
EG,Egypt,2014,2014 DHS,female,secondary or higher,15-19,77.4
EG,Egypt,2014,2014 DHS,female,secondary or higher,20-24,82.0
EG,Egypt,2014,2014 DHS,female,secondary or higher,25-29,77.1
EG,Egypt,2014,2014 DHS,female,secondary or higher,30-34,66.7
EG,Egypt,2014,2014 DHS,female,secondary or higher,35-39,61.2
EG,Egypt,2014,2014 DHS,female,secondary or higher,40-44,53.5
EG,Egypt,2014,2014 DHS,female,secondary or higher,45-49,41.2
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,15-19,47.5
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,20-24,66.6
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,25-29,68.1
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,30-34,63.0
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,35-39,57.0
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,40-44,54.0
SZ,Eswatini,2006,2006-07 DHS,male,secondary or higher,45-49,46.9
SZ,Eswatini,2006,2006-07 DHS,female,secondary or higher,15-19,58.0
SZ,Eswatini,2006,2006-07 DHS,female,secondary or higher,20-24,68.9
SZ,Eswatini,2006,2006-07 DHS,female,secondary or higher,25-29,68.2
SZ,Eswatini,2006,2006-07 DHS,female,secondary or higher,30-34,61.6
