"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2006","2006",39.61323,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2007","2007",38.45776,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2008","2008",40.08118,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2009","2009",40.31462,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2010","2010",41.01553,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2011","2011",41.97539,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2012","2012",43.07189,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2013","2013",41.97494,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2014","2014",44.28342,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","PAK","Pakistan","2017","2017",46.46767,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ROU","Romania","1992","1992",94.98269,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ROU","Romania","2002","2002",96.26632,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ROU","Romania","2011","2011",98.20521,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ROU","Romania","2018","2018",98.59977,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","1976","1976",13.51292,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","1998","1998",26.73297,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2003","2003",32.7,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2006","2006",34.85789,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2010","2010",43.40063,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2011","2011",43.27392,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2015","2015",45.06592,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","MLI","Mali","2018","2018",46.18414,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","1980","1980",26.99771,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","1997","1997",38.70788,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","2003","2003",48.15884,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","2009","2009",50.58381,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","2015","2015",56.039,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MOZ","Mozambique","2017","2017",60.65543,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TKM","Turkmenistan","1995","1995",98.26177,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TKM","Turkmenistan","2014","2014",99.6,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CHN","China","1982","1982",65.50509,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CHN","China","1990","1990",77.78506,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CHN","China","2000","2000",90.92021,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CHN","China","2010","2010",95.12448,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CHN","China","2018","2018",96.84089,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JAM","Jamaica","1999","1999",79.92012,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","JAM","Jamaica","2014","2014",88.1,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","1982","1982",80.40523,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","1990","1990",86.19333,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2001","2001",89.69709,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2007","2007",90.86557,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2008","2008",91.12257,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2009","2009",90.91755,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2010","2010",90.47011,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2011","2011",90.22082,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2012","2012",90.95168,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2013","2013",92.21808,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2014","2014",93.25386,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2015","2015",93.25662,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2016","2016",93.31453,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ECU","Ecuador","2017","2017",92.08669,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","BLZ","Belize","1991","1991",70.26877,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CPV","Cabo Verde","1990","1990",62.79686,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CPV","Cabo Verde","2000","2000",76.11044,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CPV","Cabo Verde","2012","2012",85.32779,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","CPV","Cabo Verde","2015","2015",86.79029,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","1980","1980",87.98176,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2000","2000",92.64654,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2005","2005",93.50647,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2010","2010",96.43091,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2013","2013",93.70207,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2015","2015",92.86831,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","THA","Thailand","2018","2018",93.76776,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","NAM","Namibia","1991","1991",77.80812,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","NAM","Namibia","2001","2001",86.55523,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","NAM","Namibia","2007","2007",74.32835,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","NAM","Namibia","2011","2011",88.63123,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","NAM","Namibia","2018","2018",91.62742,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LTU","Lithuania","1989","1989",99.20681,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LTU","Lithuania","2001","2001",99.64315,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LTU","Lithuania","2011","2011",99.79419,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","1993","1993",91.1479,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","1996","1996",91.314,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2004","2004",92.71463,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2005","2005",92.91125,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2006","2006",92.2206,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2007","2007",92.84562,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2008","2008",93.43537,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2009","2009",93.41513,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2010","2010",93.48679,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2011","2011",93.66713,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2014","2014",94.48466,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2015","2015",94.41582,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2016","2016",94.89022,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","COL","Colombia","2018","2018",95.31892,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2000","2000",82.22908,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2007","2007",72.15703,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2014","2014",78.73304,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","KEN","Kenya","2018","2018",81.53497,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ABW","Aruba","2000","2000",97.5374,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ABW","Aruba","2010","2010",96.94053,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","ABW","Aruba","2018","2018",97.80013,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TJK","Tajikistan","1989","1989",96.6418,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TJK","Tajikistan","2000","2000",99.22123,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TJK","Tajikistan","2014","2014",99.7,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CPV","Cabo Verde","1990","1990",74.75927,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CPV","Cabo Verde","2000","2000",83.83761,"‡","UIS Estimation"
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CPV","Cabo Verde","2012","2012",90.4745,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","CPV","Cabo Verde","2015","2015",91.69144,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","1990","1990",57.35772,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","1999","1999",59.80285,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","2002","2002",61.83928,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","2007","2007",51.78697,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","2010","2010",77.74664,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","ZMB","Zambia","2018","2018",83.08344,"‡","UIS Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2003","2003",81.36331,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2008","2008",86.62114,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2010","2010",86.939,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2014","2014",91.9812,"+","National Estimation"
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2015","2015",93.03861,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2016","2016",94.89999,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2017","2017",95.576,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","OMN","Oman","2018","2018",95.65153,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","1980","1980",82.90605,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","1990","1990",89.096,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2000","2000",92.5494,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2010","2010",95.85733,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2011","2011",96.18608,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2012","2012",96.36979,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2013","2013",96.54808,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2014","2014",96.71666,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2015","2015",96.82549,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2016","2016",97.04959,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2017","2017",97.20225,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","SGP","Singapore","2018","2018",97.34486,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TON","Tonga","1976","1976",99.52553,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TON","Tonga","1996","1996",98.97555,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TON","Tonga","2006","2006",99.08251,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TON","Tonga","2011","2011",99.43422,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","TON","Tonga","2018","2018",99.47503,"‡","UIS Estimation"
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","1977","1977",82.17816,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","1985","1985",92.35901,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","1990","1990",96.14601,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","1995","1995",96.44298,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","2006","2006",98.42985,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","2014","2014",98.69167,,
"LR_AG15T99_F","Adult literacy rate, population 15+ years, female (%)","MDV","Maldives","2016","2016",98.11471,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","1981","1981",91.3484,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2001","2001",92.2702,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2006","2006",92.71365,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2008","2008",92.24393,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2010","2010",92.57847,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2016","2016",93.45589,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2017","2017",92.98055,,
"LR_AG15T99_M","Adult literacy rate, population 15+ years, male (%)","LKA","Sri Lanka","2018","2018",92.77293,,
"LR_AG15T99","Adult literacy rate, population 15+ years, both sexes (%)","MNG","Mongolia","2000","2000",97.76885,,
